seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_24319	92821	62	N	N	2	*	24319
contig_18060	92651	7	N	N	1	*	*,18060,*
contig_8901	92255	8	N	N	1	*	*,8901,*
contig_7087	91727	8	N	N	1	*	*,7087,*
contig_7663	91459	6	N	N	1	*	*,7663,*
contig_1251	91176	26	N	N	1	*	-24405,1251
contig_1105	91059	245	N	N	11	*	-1084,1105
contig_24805	91020	6	N	N	1	*	*,24805,-10771
contig_12048	90716	10	N	N	1	*	*,12048,*
contig_4793	90615	11	N	N	1	*	5507,4793,*
contig_1814	90544	12	N	N	1	*	*,1814
contig_11848	90544	42	N	N	1	*	*,15352,15352,15352,11848,*
contig_17600	90197	11	N	N	1	*	*,17600
contig_11664	90105	9	N	N	1	*	23519,11664
contig_23693	90046	225	N	N	10	*	-23696,23695,23693,3888
contig_5303	89958	7	N	N	1	*	5303
contig_25428	89826	5	N	N	1	*	*,25428,*
contig_4441	89746	9	N	N	1	*	*,4441,*
contig_13920	89516	11	N	N	1	*	*,13920,*
contig_25548	89400	10	N	N	1	*	*,25548,*
contig_23666	89220	7	N	N	1	*	*,23666,*
contig_604	89158	8	N	N	1	*	604
contig_5813	89152	10	N	N	1	*	*,5813,*
contig_19684	89118	12	N	N	1	*	19684,-7497,*
contig_1392	88940	18	N	N	1	*	11731,1392
contig_25608	88852	11	N	N	1	*	*,25608,*
contig_25637	88830	5	N	N	1	*	*,25637,*
contig_23509	88713	11	N	N	1	*	*,23509,*
contig_23589	88452	13	N	N	1	*	23589,*
contig_3736	88435	4	N	N	1	*	*,3736,*
contig_8236	88046	32	N	N	1	*	6960,8236,*
contig_4657	87997	87	N	N	4	*	-25154,4657
contig_8329	87971	9	N	N	1	*	*,8329,*
contig_2985	87913	59	N	N	2	*	-2966,2985,-3891
contig_1093	87725	85	N	N	3	*	1093,-9446,1065
contig_3744	87683	18	N	N	1	*	3744,-17489
contig_775	87660	11	N	N	1	*	24229,775,-23654
contig_7487	87351	9	N	N	1	*	*,7487,*
contig_25782	87247	13	N	N	1	*	*,25782,*
contig_8583	87025	8	N	N	1	*	*,8583,*
contig_2427	86994	19	N	N	1	*	2449,2427,-8471,-8471,-8471,-8471,-8471
contig_11203	86946	9	N	N	1	*	*,11203,*
contig_4011	86718	5	N	N	1	*	*,4011,*
contig_11041	86674	35	N	N	1	*	-7109,11041
contig_3547	86122	24	N	N	1	*	3542,3547,-23677
contig_23743	86043	9	N	N	1	*	*,23743,*
contig_7935	85985	10	N	N	1	*	*,7935,*
contig_13915	85959	5	N	N	1	*	*,13915,*
contig_25894	85952	5	N	N	1	*	*,25894,*
contig_13788	85738	16	N	N	1	*	13788
contig_4713	85721	38	N	N	2	*	4698,4713
contig_2385	85561	16	N	N	1	*	2385,*
contig_5680	85286	7	N	N	1	*	*,5680,*
contig_3456	84786	13	N	N	1	*	3456,*
contig_6563	84783	9	N	N	1	*	*,6563,*
contig_6708	84736	7	N	N	1	*	*,6708,*
contig_1106	84722	11	N	N	1	*	-1915,-1090,1106,*
contig_10434	83963	7	N	N	1	*	*,10434,*
contig_3783	83942	100	N	N	4	*	3783,3784
contig_4064	83865	7	N	N	1	*	*,4064,20722
contig_25422	83697	6	N	N	1	*	*,25422,*
contig_6747	83658	9	N	N	1	*	*,6747,*
contig_21156	83463	13	N	N	1	*	*,21156,*
contig_9817	83272	9	N	N	1	*	*,9817,*
contig_5343	83100	13	N	N	1	*	6820,5343
contig_18073	83006	5	N	N	1	*	*,18073,-18022,*
contig_8185	82968	11	N	N	1	*	*,8185,*
contig_1031	82600	45	N	N	2	*	1031,-9976,-9975,-9976
contig_14862	82510	35	N	N	1	*	14862,-16866
contig_2548	82351	10	N	N	1	*	*,2548,*
contig_931	82198	16	N	N	1	*	931,*
contig_24884	82131	11	N	N	1	*	*,24884
contig_5373	81964	5	N	N	1	*	*,5373,*
contig_10864	81927	7	N	N	1	*	10864,-15893
contig_9063	81847	9	N	N	1	*	9063,*
contig_7711	81825	33	N	N	1	*	7711
contig_1692	81809	11	N	N	1	*	*,1692,-10426,-10425,-1795,1831
contig_1091	81690	179	N	N	8	*	2939,1091,-8484,2541
contig_1589	81541	10	N	N	1	*	*,1589,*
contig_23450	81270	24	N	N	1	*	-353,-353,-353,-374,-353,23450
contig_1818	81233	12	N	N	1	*	*,1818,*
contig_2999	81004	8	N	N	1	*	2999,*
contig_7257	80864	7	N	N	1	*	*,7257,*
contig_4602	80839	24	N	N	1	*	4602,4623,4627
contig_24608	80804	6	N	N	1	*	*,24608,*
contig_24187	80777	8	N	N	1	*	*,24187,*
contig_5647	80695	5	N	N	1	*	*,5647,*
contig_7310	80581	7	N	N	1	*	*,7310,*
contig_15393	80579	6	N	N	1	*	*,15393,*
contig_2196	80487	34	Y	N	1	*	2196
contig_4976	80376	15	N	N	1	*	*,4976,-362,23449
contig_1995	80369	29	N	N	1	*	1995
contig_6739	80341	20	N	N	1	*	*,6739,-7741
contig_6452	80087	8	N	N	1	*	-24162,6452
contig_21090	79665	14	N	N	1	*	21089,21090,*
contig_4381	79642	19	N	N	1	*	4381
contig_4530	79481	9	N	N	1	*	4530,*
contig_1083	79283	44	N	N	2	*	1083,2541
contig_6712	79121	8	N	N	1	*	-7627,6712,*
contig_10381	78978	26	N	N	1	*	*,10381,*
contig_14110	78967	13	N	N	1	*	*,14110,14111,*
contig_20534	78801	9	N	N	1	*	*,20534,*
contig_6639	78709	19	N	N	1	*	*,6639,*
contig_23582	78549	6	N	N	1	*	*,23582,*
contig_8476	78455	9	N	N	1	*	*,8476,*
contig_24840	78355	5	N	N	1	*	*,24840,*
contig_7283	78286	7	N	N	1	*	*,7283,*
contig_1403	78079	9	N	N	1	*	-5003,-5003,-5003,-5002,1403,-23911
contig_4594	77685	6	N	N	1	*	*,4594,*
contig_2700	77497	555	N	N	24	*	2700,7412,-2714,2689,2805
contig_7082	77434	9	N	N	1	*	*,7082,*
contig_3898	77368	43	N	N	2	*	24169,3898
contig_2080	77305	4	N	N	1	*	-2114,2079,2080,2081
contig_7284	77276	7	N	N	1	*	7284,*
contig_3176	77166	8	N	N	1	*	*,3176
contig_13248	76899	9	N	N	1	*	*,13248,*
contig_5008	76898	22	N	N	1	*	-5005,-5000,5008,*
contig_5137	76886	47	Y	N	2	*	5137
contig_24396	76847	6	N	N	1	*	*,24396,*
contig_1801	76786	14	N	N	1	*	1755,1756,1755,-1767,1801,-23585,1694
contig_15530	76742	16	N	N	1	*	*,15530,*
contig_5788	76637	8	N	N	1	*	*,5788,*
contig_24389	76620	6	N	N	1	*	*,24389,*
contig_11178	76525	10	N	N	1	*	*,11178,*
contig_19329	76403	10	N	N	1	*	*,19329,*
contig_19537	76274	12	N	N	1	*	*,19537,*
contig_16419	75630	8	N	N	1	*	*,16419,*
contig_25671	75601	6	N	N	1	*	*,25671,*
contig_2647	75438	253	N	N	11	*	23699,-2595,-2594,2647,2594,2595,2765
contig_13015	75409	21	Y	N	1	*	13015
contig_8743	75382	10	N	N	1	*	-8744,-24505,8743,*
contig_536	75032	30	N	N	1	*	-23467,536,-479,326,-5882
contig_17088	75010	5	N	N	1	*	*,17088,*
contig_1210	74921	8	N	N	1	*	*,1210,20088
contig_11385	74832	28	N	N	1	*	11385,*
contig_1000	74826	23	N	N	1	*	1000,1540
contig_23748	74776	13	N	N	1	*	*,7497,23748,*
contig_8	74749	9	N	N	1	*	*,8
contig_4652	74606	81	N	N	3	*	24945,4652,24569,*
contig_1892	74435	238	N	N	10	*	1907,1892,2189,16201
contig_1108	74373	52	N	N	2	*	-23525,1108
contig_598	74313	7	N	N	1	*	*,-25971,-614,598,*
contig_541	74074	17	N	N	1	*	541
contig_8821	73934	35	N	N	1	*	8821
contig_10291	73869	10	N	N	1	*	*,10291,*
contig_5422	73868	9	N	N	1	*	*,5422,*
contig_21996	73754	17	N	N	1	*	*,21996,*
contig_22093	73659	11	N	N	1	*	*,22093,*
contig_13455	73626	10	N	N	1	*	*,13455,*
contig_24665	73618	9	N	N	1	*	*,24665,*
contig_13932	73565	8	N	N	1	*	*,13932,*
contig_3678	73561	94	N	N	4	*	*,3678,-6323,-6323,24151
contig_5331	73468	12	N	N	1	*	*,5331,-24476
contig_22753	73457	6	N	N	1	*	*,22753,*
contig_6848	73442	9	N	N	1	*	*,6848,*
contig_25511	73275	7	N	N	1	*	*,25511,*
contig_1258	73262	16	N	N	1	*	-1231,1258,2352,2352,2352,*
contig_11739	73259	294	N	N	13	*	6487,11739,-8201
contig_16306	73183	8	N	N	1	*	*,16306
contig_14679	73146	45	N	N	2	*	*,14679
contig_1096	73090	13	N	N	1	*	*,1096,*
contig_1601	73026	8	N	N	1	*	*,1601,*
contig_8680	72978	50	N	N	2	*	-8679,8680,24502,24502,24502,24503
contig_64	72964	13	N	N	1	*	-24169,64
contig_8548	72888	8	N	N	1	*	*,-25850,8548,*
contig_13255	72838	9	N	N	1	*	*,13255
contig_4782	72476	11	N	N	1	*	-4770,4782,*
contig_3100	72458	27	N	N	1	*	3100,3905
contig_20877	72449	6	N	N	1	*	*,20877,*
contig_2507	72433	7	N	N	1	*	*,2507,*
contig_4748	72362	9	N	N	1	*	*,4748,-13257
contig_23427	72262	12	N	N	1	*	*,23427,*
contig_22590	72182	6	N	N	1	*	*,22590,*
contig_2815	71954	26	N	N	1	*	2815
contig_1243	71884	21	N	N	1	*	-1261,1243
contig_3899	71821	21	N	N	1	*	3899,8864
contig_7089	71687	26	N	N	1	*	-20586,7089,-8730
contig_4648	71687	90	N	N	4	*	4648,-4458,-4457,-4456,-4455,-4454,-4453,4461
contig_20277	71260	11	N	N	1	*	*,20277,*
contig_24066	71228	6	N	N	1	*	*,24066
contig_9155	71168	8	N	N	1	*	*,9155,*
contig_478	71059	7	N	N	1	*	-23448,-369,478,5882
contig_5623	71058	13	N	N	1	*	5623,*
contig_55	71048	5	N	N	1	*	55,*
contig_8843	71010	6	N	N	1	*	*,8843,*
contig_9467	70716	5	N	N	1	*	9467,*
contig_8330	70708	9	N	N	1	*	8330,*
contig_14284	70701	10	N	N	1	*	*,14284,*
contig_11523	70693	14	Y	N	1	*	11523
contig_3245	70535	6	N	N	1	*	*,3245,-19705,*
contig_3593	70522	7	N	N	1	*	*,3593
contig_398	70455	22	N	N	1	*	23441,-579,398,361
contig_2296	70299	5	N	N	1	*	*,2296,*
contig_16573	70165	8	N	N	1	*	16572,16573,*
contig_6615	70096	40	Y	N	1	*	6615
contig_3398	69998	10	N	N	1	*	3398,3399,3401,3402,3403,3413,3404,3405,3406,3407,3415
contig_970	69982	9	N	N	1	*	*,970,-19772,*
contig_7678	69944	8	N	N	1	*	*,7678,*
contig_4013	69883	7	N	N	1	*	*,4013,*
contig_923	69759	4	N	N	1	*	*,923,*
contig_10851	69705	9	N	N	1	*	*,10851,*
contig_876	69686	6	N	N	1	*	*,876,*
contig_25216	69575	36	N	N	1	*	25216
contig_21688	69523	7	N	N	1	*	*,21688,*
contig_13928	69478	12	N	N	1	*	*,13928
contig_10450	69352	10	N	N	1	*	10450
contig_24120	69338	5	N	N	1	*	*,24120,*
contig_1604	69293	11	N	N	1	*	*,1604,*
contig_5103	69283	6	N	N	1	*	*,5103
contig_3582	69181	10	N	N	1	*	*,3582,*
contig_7290	69134	13	N	N	1	*	*,7290,*
contig_8422	69121	18	N	N	1	*	*,8422,*
contig_24928	69096	4	N	N	1	*	*,24928,11787
contig_12752	69085	8	N	N	1	*	*,12752,*
contig_23443	69085	33	N	N	1	*	-463,-443,335,336,23443,364
contig_6964	68928	50	N	N	2	*	6964,24247
contig_12450	68857	4	N	N	1	*	*,12450,*
contig_1977	68811	9	N	N	1	*	*,1977,*
contig_24240	68768	118	N	N	5	*	24240
contig_10123	68618	5	N	N	1	*	*,10123,*
contig_15768	68591	5	N	N	1	*	*,15768,*
contig_9268	68499	9	N	N	1	*	*,9268,*
contig_9837	68377	4	N	N	1	*	*,9837,*
contig_25550	68375	54	N	N	2	*	-19290,19289,25550,-19290
contig_4535	68356	8	N	N	1	*	*,4535
contig_5873	68271	10	N	N	1	*	*,-5876,5873,*
contig_23847	68243	5	N	N	1	*	*,23847,*
contig_11017	68109	9	N	N	1	*	*,11017,*
contig_5099	68053	6	N	N	1	*	-23973,5099,-8303
contig_9327	68032	5	N	N	1	*	*,9327,*
contig_21950	67868	5	N	N	1	*	*,21950,*
contig_8092	67863	8	N	N	1	*	*,8092,*
contig_23663	67669	8	N	N	1	*	*,23663,*
contig_22023	67645	5	N	N	1	*	*,22023,*
contig_2056	67608	12	N	N	1	*	17291,2017,2019,2056,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670
contig_5593	67440	18	N	N	1	*	*,5593
contig_25491	67385	5	N	N	1	*	*,25491,*
contig_15075	67353	8	N	N	1	*	*,15075,*
contig_23641	67321	6	N	N	1	*	*,23641,*
contig_23489	67149	5	N	N	1	*	*,23489,*
contig_11608	67134	10	N	N	1	*	*,11608,*
contig_3332	67130	8	N	N	1	*	*,11811,11811,3332,*
contig_2077	67119	5	N	N	1	*	*,2077,*
contig_18935	67054	8	N	N	1	*	*,18935,*
contig_8366	66999	4	N	N	1	*	*,8366,*
contig_6556	66979	8	N	N	1	*	*,6556,*
contig_23361	66955	3	N	N	1	*	*,23361,*
contig_23932	66904	11	N	N	1	*	23932
contig_7314	66884	5	N	N	1	*	*,7314,*
contig_927	66786	10	N	N	1	*	*,3483,927,15531,15532
contig_9918	66653	7	N	N	1	*	*,9918,*
contig_25023	66524	20	N	N	1	*	25023,2550
contig_11772	66511	48	N	N	1	*	11772,-9655
contig_23473	66496	26	N	N	1	*	23459,391,23473,-9398,*
contig_5897	66413	13	N	N	1	*	*,11246,5897,*
contig_25443	66393	11	N	N	1	*	*,25443
contig_19722	66205	8	N	N	1	*	*,19722,*
contig_3115	66167	11	N	N	1	*	*,3115,25285,*
contig_8553	66149	7	N	N	1	*	*,8553
contig_2298	66025	6	N	N	1	*	*,2298,*
contig_11313	66020	9	N	N	1	*	*,11313,*
contig_9667	65981	6	N	N	1	*	*,9667,*
contig_25298	65923	7	N	N	1	*	*,25298,*
contig_4772	65903	9	N	N	1	*	*,4772
contig_14866	65743	9	N	N	1	*	*,14866,*
contig_8353	65731	13	N	N	1	*	*,8353,*
contig_23656	65717	24	N	N	1	*	1254,23656,5116
contig_6289	65689	14	N	N	1	*	*,6289,2945
contig_6755	65669	11	N	N	1	*	6755,*
contig_7369	65576	19	N	N	1	*	-3952,-3908,-3907,3954,7369,*
contig_9353	65393	9	N	N	1	*	*,9353,*
contig_25364	65326	7	N	N	1	*	25364,*
contig_24109	65234	6	N	N	1	*	*,24109,*
contig_24892	65192	6	N	N	1	*	*,24892,*
contig_7167	65186	12	N	N	1	*	-7162,-7163,-7163,7167,*
contig_24820	65123	13	Y	N	1	*	24820
contig_954	65057	14	N	N	1	*	-808,-800,954,*
contig_14799	64884	6	N	N	1	*	*,14799,*
contig_2725	64859	491	N	N	22	*	2566,2567,2567,2659,2725,-2765
contig_62	64859	4	N	N	1	*	62,*
contig_19834	64845	7	N	N	1	*	*,19834,*
contig_24436	64804	22	N	N	1	*	24436
contig_11271	64786	6	N	N	1	*	*,-20303,11271,*
contig_8950	64765	8	N	N	1	*	*,8950,*
contig_8447	64759	334	Y	N	15	*	8447
contig_2179	64734	4	N	N	1	*	*,2179,*
contig_8088	64703	5	N	N	1	*	254,8088,*
contig_25617	64697	4	N	N	1	*	*,25617,*
contig_11752	64678	8	N	N	1	*	*,11752,*
contig_24714	64634	3	N	N	1	*	*,24714,*
contig_20581	64532	13	N	N	1	*	20581,*
contig_9348	64520	7	N	N	1	*	*,9348,*
contig_22423	64494	8	N	N	1	*	*,22423,*
contig_12155	64416	6	N	N	1	*	*,12155,*
contig_18616	64389	8	N	N	1	*	*,18616,*
contig_8480	64367	9	N	N	1	*	*,25652,8480,*
contig_13926	64363	9	N	N	1	*	*,13926,*
contig_9947	64340	7	N	N	1	*	*,9947,-18886,-18885,-18885
contig_23978	64340	8	N	N	1	*	*,23978,*
contig_15422	64245	5	N	N	1	*	*,15422,*
contig_5945	64208	7	N	N	1	*	*,5945,*
contig_9694	64127	4	N	N	1	*	*,9694,*
contig_12153	64084	6	N	N	1	*	*,12153,*
contig_5467	64048	39	N	N	2	*	5467,11257,-7162
contig_9582	64021	18	Y	N	1	*	9582
contig_25360	63978	8	N	N	1	*	25360,-16779
contig_16647	63949	5	N	N	1	*	*,16647,*
contig_25399	63877	8	N	N	1	*	*,25399,*
contig_13443	63844	6	N	N	1	*	13443,*
contig_4464	63822	8	N	N	1	*	*,4464,*
contig_2552	63764	3	N	N	1	*	*,2552,*
contig_12362	63666	9	N	N	1	*	*,12362,*
contig_14055	63570	7	N	N	1	*	14055,*
contig_5887	63525	5	N	N	1	*	*,5887,*
contig_19587	63343	7	N	N	1	*	*,19587,*
contig_4527	63307	9	N	N	1	*	4527
contig_5223	63255	8	N	N	1	*	-5219,5223,*
contig_4920	63250	9	N	N	1	*	4920
contig_10757	63221	28	N	N	1	*	-24300,10757
contig_4408	63180	8	N	N	1	*	*,4408,*
contig_22606	63167	5	N	N	1	*	*,22606,*
contig_957	63131	6	N	N	1	*	*,957
contig_12205	63018	5	N	N	1	*	*,12205,*
contig_7269	63015	10	N	N	1	*	*,7269,*
contig_8785	63014	19	N	N	1	*	8785
contig_729	63007	37	N	N	2	*	658,658,658,658,729,*
contig_12866	62991	6	N	N	1	*	3017,3025,12866,*
contig_24586	62930	6	N	N	1	*	*,24586,*
contig_23480	62897	9	N	N	1	*	23480
contig_4753	62855	35	N	N	1	*	4753
contig_1280	62744	9	N	N	1	*	1278,1280
contig_4637	62660	7	N	N	1	*	4607,4632,4617,4613,4618,4619,4607,4637,*
contig_12029	62549	6	N	N	1	*	*,12029,*
contig_18610	62548	7	N	N	1	*	*,18610,*
contig_8768	62520	8	N	N	1	*	*,8768,-18022,*
contig_25186	62471	6	N	N	1	*	*,25186,*
contig_25345	62442	10	N	N	1	*	*,25345,*
contig_24924	62387	4	N	N	1	*	*,24924,*
contig_23960	62170	5	N	N	1	*	*,23960,*
contig_23593	62153	23	N	N	1	*	23593
contig_23860	62125	8	N	N	1	*	23860,*
contig_5097	62084	21	N	N	1	*	5097
contig_9909	62043	78	N	N	3	*	9909
contig_14819	62010	10	N	N	1	*	*,14819,*
contig_6226	61986	4	N	N	1	*	*,6226,*
contig_10539	61982	9	N	N	1	*	*,10539,*
contig_9437	61776	4	N	N	1	*	*,9437,*
contig_17108	61744	7	N	N	1	*	*,17108,*
contig_2762	61680	9	N	N	1	*	2762,*
contig_23810	61594	9	N	N	1	*	-3577,23810,*
contig_5973	61577	8	N	N	1	*	5971,5973
contig_7129	61544	9	N	N	1	*	*,7129,*
contig_1572	61544	6	N	N	1	*	-1550,-1548,1572,*
contig_15366	61537	5	N	N	1	*	*,15366,*
contig_24478	61468	7	N	N	1	*	*,24478,*
contig_24191	61319	9	N	N	1	*	*,24191,*
contig_24666	61292	7	N	N	1	*	*,24666,*
contig_2304	61189	11	N	N	1	*	8503,2304,-1943,-1942,1951
contig_25715	61013	8	N	N	1	*	*,25715,*
contig_19757	60976	5	N	N	1	*	*,19757,*
contig_9612	60888	4	N	N	1	*	*,9612,*
contig_12040	60841	9	N	N	1	*	*,12040,*
contig_24431	60826	100	N	N	4	*	24431,-8290,-8289
contig_21681	60797	8	N	N	1	*	*,21681,*
contig_4069	60734	21	N	N	1	*	*,-17271,4069,-25950
contig_11915	60699	8	N	N	1	*	*,11915,*
contig_16753	60672	7	N	N	1	*	20407,-9476,16753,*
contig_2703	60605	113	N	N	5	*	2566,2567,2567,2659,23687,2703,9776,-23707,23729,2648,2649,2650
contig_9954	60550	203	Y	N	9	*	9954
contig_1477	60543	17	N	N	1	*	1477,-1466,-1540
contig_21799	60533	5	N	N	1	*	22704,25950,21801,21799,*
contig_11790	60525	7	N	N	1	*	*,11790,*
contig_25191	60460	8	N	N	1	*	*,25191,*
contig_24128	60459	7	N	N	1	*	-6183,-24127,24128,*
contig_3743	60415	5	N	N	1	*	*,3743,18986
contig_22614	60360	4	N	N	1	*	*,22614,*
contig_7504	60272	9	N	N	1	*	*,7504,*
contig_5786	60207	40	N	N	2	*	5786
contig_24682	60059	8	N	N	1	*	9958,24682,*
contig_7598	59978	6	N	N	1	*	*,7598,*
contig_999	59908	9	N	N	1	*	*,999
contig_24891	59855	6	N	N	1	*	*,24891,*
contig_5667	59844	62	N	N	3	*	*,3853,5667
contig_24078	59794	13	N	N	1	*	24078
contig_10879	59767	5	N	N	1	*	*,10879
contig_5120	59746	9	N	N	1	*	*,5120,-6463
contig_6451	59698	5	N	N	1	*	*,6451
contig_18072	59662	7	N	N	1	*	*,18072,*
contig_9454	59595	6	N	N	1	*	*,4466,9454,*
contig_8782	59579	12	N	N	1	*	*,8782,-13257
contig_6124	59492	5	N	N	1	*	*,6124,*
contig_8356	59481	126	Y	N	5	*	8356
contig_2885	59432	31	N	N	1	*	-23742,2885
contig_23475	59429	5	N	N	1	*	23456,23475,*
contig_6032	59387	7	N	N	1	*	*,6032,*
contig_23565	59360	25	N	N	1	*	23565
contig_2642	59342	50	N	N	1	*	23699,2714,-7412,-7413,2642,-23702,-23709
contig_1390	59340	9	N	N	1	*	*,1390,*
contig_11311	59283	9	N	N	1	*	*,11311,*
contig_502	59267	29	N	N	1	*	367,-486,502
contig_12116	59237	6	N	N	1	*	*,12116,*
contig_23775	59159	8	N	N	1	*	*,23775,*
contig_21759	59125	4	N	N	1	*	*,21759,*
contig_7934	59067	4	N	N	1	*	*,7934,*
contig_5378	59019	7	N	N	1	*	*,5378,*
contig_15250	58973	10	N	N	1	*	*,15250,*
contig_4544	58972	9	N	N	1	*	*,4544,-8867
contig_5172	58950	11	N	N	1	*	*,5172,*
contig_18037	58941	5	N	N	1	*	*,18037,*
contig_25267	58934	6	N	N	1	*	*,25267,*
contig_1192	58854	21	N	N	1	*	*,1192,*
contig_5165	58835	7	N	N	1	*	*,5165,*
contig_6004	58776	5	N	N	1	*	*,6004,*
contig_3645	58758	5	N	N	1	*	-3628,3645,*
contig_23897	58696	7	N	N	1	*	*,23897,*
contig_3589	58686	6	N	N	1	*	*,3589,*
contig_10127	58653	6	N	N	1	*	*,10127,*
contig_7512	58624	53	N	N	2	*	-3848,7512
contig_3036	58544	37	N	N	1	*	3036,3056,*
contig_16012	58500	5	N	N	1	*	*,16012,*
contig_24069	58498	8	N	N	1	*	*,24069,*
contig_4669	58493	27	N	N	1	*	*,4669
contig_22700	58476	9	N	N	1	*	*,22700,*
contig_6481	58469	43	N	N	2	*	6481,24169
contig_24301	58437	7	N	N	1	*	*,24301,*
contig_3619	58307	4	N	N	1	*	*,-23816,3619,*
contig_24454	58272	12	N	N	1	*	*,24454,*
contig_22596	58229	21	N	N	1	*	22596
contig_9321	58124	6	N	N	1	*	*,9321,-10015
contig_25847	58035	10	N	N	1	*	*,25847,*
contig_16490	58010	8	N	N	1	*	*,16490,*
contig_21811	57959	5	N	N	1	*	*,21811,*
contig_15300	57938	5	N	N	1	*	*,15300,*
contig_10880	57871	5	N	N	1	*	*,10880,*
contig_8849	57857	5	N	N	1	*	*,8849,*
contig_13182	57771	12	N	N	1	*	*,13182,*
contig_6931	57766	4	N	N	1	*	*,6931,*
contig_7807	57690	8	N	N	1	*	*,7807,*
contig_22722	57684	5	N	N	1	*	*,22722,*
contig_6722	57559	6	N	N	1	*	*,6722,-8087,*
contig_1594	57534	13	N	N	1	*	1594,*
contig_6925	57466	11	N	N	1	*	*,6925,*
contig_2834	57462	30	N	N	1	*	2834
contig_4516	57401	10	N	N	1	*	4512,4508,4509,8867,4516,4517
contig_14962	57321	139	N	N	6	*	14962
contig_23757	57316	8	N	N	1	*	*,23757,*
contig_3788	57159	19	N	N	1	*	3788,23665
contig_4913	57152	8	N	N	1	*	*,4913,*
contig_13359	57131	6	N	N	1	*	*,13359,*
contig_24918	57030	6	N	N	1	*	*,24918,11693,*
contig_14376	56985	5	N	N	1	*	*,14376,*
contig_8267	56919	5	N	N	1	*	*,8267,*
contig_11753	56868	12	N	N	1	*	*,11753,*
contig_8412	56812	5	N	N	1	*	*,8412,*
contig_18395	56777	15	Y	N	1	*	18395
contig_25762	56755	9	N	N	1	*	*,25762,*
contig_12594	56688	9	N	N	1	*	12594,*
contig_15029	56657	14	N	N	1	*	*,15029,*
contig_4959	56572	8	N	N	1	*	*,4959,*
contig_25872	56500	12	N	N	1	*	*,25872,*
contig_16316	56459	6	N	N	1	*	*,16316,*
contig_14158	56346	7	N	N	1	*	*,14158,*
contig_8444	56324	9	N	N	1	*	*,-8443,8444,-15734,*
contig_12933	56274	9	N	N	1	*	12933,7484,*
contig_249	56227	11	N	N	1	*	4134,5749,5750,5750,249,-268
contig_6053	56135	5	N	N	1	*	22225,22225,22225,22225,6053,*
contig_2996	56130	61	N	N	2	*	2996
contig_5216	56095	5	N	N	1	*	*,5216,*
contig_5033	55993	44	N	N	2	*	5033
contig_5312	55919	6	N	N	1	*	*,5312,*
contig_24252	55897	4	N	N	1	*	*,24252,*
contig_17663	55889	5	N	N	1	*	*,17663,*
contig_10181	55872	106	N	N	5	*	10181,24719
contig_25907	55803	6	N	N	1	*	*,25907,*
contig_12036	55778	10	N	N	1	*	*,12036,*
contig_11367	55737	9	N	N	1	*	*,11367,*
contig_10723	55721	10	N	N	1	*	*,10723,*
contig_6558	55712	4	N	N	1	*	*,6558,*
contig_1564	55696	4	N	N	1	*	*,1564
contig_25965	55673	5	N	N	1	*	*,25965,*
contig_2134	55670	6	N	N	1	*	2134,*
contig_24281	55642	15	N	N	1	*	*,24281,*
contig_6478	55610	47	N	N	2	*	6478
contig_3485	55592	8	N	N	1	*	*,3485,*
contig_13312	55586	4	N	N	1	*	13282,-13313,-13311,13312,*
contig_25213	55518	6	N	N	1	*	*,25213,*
contig_11827	55490	9	N	N	1	*	11827,*
contig_316	55437	19	N	N	1	*	23455,-486,367,316,-336,-335,-334,412,-330,413,-348,-347,-346,327,328,353,353,-397,-330,-396
contig_9748	55425	8	N	N	1	*	*,9748,*
contig_23267	55403	5	N	N	1	*	*,23267,*
contig_8742	55399	3	N	N	1	*	*,8742,24505
contig_16474	55339	7	N	N	1	*	*,16474,*
contig_24112	55332	7	N	N	1	*	*,24112,*
contig_23588	55197	12	N	N	1	*	-1708,23588,1786
contig_20634	55160	10	N	N	1	*	*,20634,*
contig_16863	55103	3	N	N	1	*	*,16863,*
contig_12918	55051	8	N	N	1	*	*,12918,*
contig_23461	55016	32	N	N	1	*	23461
contig_3653	54920	5	N	N	1	*	3644,3625,3626,3653,*
contig_12193	54865	5	N	N	1	*	-12187,12193,*
contig_14540	54829	9	N	N	1	*	*,14540,*
contig_25649	54741	6	N	N	1	*	*,25649,*
contig_3636	54719	6	N	N	1	*	3644,3636
contig_12505	54702	7	N	N	1	*	12505,10410,*
contig_5986	54682	8	N	N	1	*	-5987,5986,*
contig_6174	54597	47	N	N	2	*	-6173,6174
contig_10784	54584	6	N	N	1	*	10784,*
contig_5340	54557	6	N	N	1	*	*,5340,*
contig_4924	54555	7	N	N	1	*	*,4924
contig_18924	54521	9	N	N	1	*	*,18924,*
contig_25902	54510	7	N	N	1	*	*,25902,*
contig_25880	54429	8	N	N	1	*	*,25880,*
contig_877	54408	12	N	N	1	*	*,877,-23619
contig_24635	54391	28	N	N	1	*	24635
contig_8370	54388	3	N	N	1	*	*,8370,*
contig_3966	54359	5	N	N	1	*	-3942,3924,3925,3966,*
contig_2097	54333	5	N	N	1	*	2097
contig_1418	54282	11	N	N	1	*	*,1418,*
