contigName	contigLen	totalAvgDepth	1_cov.bam	1_cov.bam-var	2_cov.bam	2_cov.bam-var
contig_2690	35851	143.862	143.862	6346.88	94.1365	4758.99
contig_21724	2312	3.1235	3.1235	0.667296	4.3136	30.3976
contig_14714	6341	2.46584	2.46584	0.626588	7.26474	12.9872
contig_25752	42905	8.75694	8.75696	8.368	17.8347	34.9898
contig_8400	17068	8.1671	8.1671	12.665	7.18684	18.1259
contig_24118	19030	5.216	5.216	4.1882	5.05154	5.98123
contig_7667	2820	3.13895	3.13895	0.164654	1.5367	1.70771
contig_4907	1493	3.48846	3.48846	1.06228	14.8004	22.8424
contig_8896	118785	4.04376	4.04377	3.38186	6.92765	26.5065
contig_23316	2863	2.60413	2.60413	0.253255	1.79285	1.31478
contig_24932	13112	5.80458	5.80458	2.74673	5.62753	10.6391
contig_15214	5974	3.0431	3.0431	0.387443	4.7579	9.68026
contig_10391	6369	9.85303	9.85319	3.19523	7.03425	16.8084
contig_4729	3318	7.24937	7.24937	1.25639	7.56345	22.7287
contig_11754	12628	3.72071	3.72071	2.38207	5.4314	6.12424
contig_8175	2195	1.92763	1.92763	0.0701022	2.02738	2.0364
contig_20943	4184	1.58057	1.58057	0.614524	2.87357	4.42778
contig_16742	4676	3.16571	3.16571	2.41843	3.6266	3.7937
contig_7403	1973	4.678	4.678	0.882527	12.3609	13.379
contig_17711	8488	3.778	3.778	2.19735	0.9284	1.67129
contig_24542	13203	8.49628	8.49628	5.15099	10.4694	21.9235
contig_16547	1853	4.39401	4.39401	1.64429	7.25837	8.95784
contig_22927	9760	2.47721	2.47732	1.37513	3.96951	12.1665
contig_15647	4905	6.67592	6.67592	5.94641	2.55016	2.6451
contig_23220	10064	3.85979	3.85979	1.46026	6.91033	8.58734
contig_9814	5950	5.44431	5.44431	2.64312	28.3862	27.0176
contig_12083	32619	6.45493	6.45493	12.2668	5.45988	23.0967
contig_7966	9602	4.85664	4.85664	3.24628	7.98646	18.0024
contig_20102	2511	2.51504	2.51504	0.325297	0.962728	1.37743
contig_23499	17434	9.34593	9.34593	38.0151	14.5371	197.522
contig_2172	8742	3.71834	3.71834	1.26459	1.99057	2.80459
contig_14675	2311	4.21981	4.21981	3.30767	10.7728	49.4419
contig_20871	2435	0.950985	0.950985	0.0466339	1.84376	3.98215
contig_11197	178296	11.7786	11.7786	13.2853	15.0138	27.3724
contig_4448	9567	4.73739	4.73739	3.31933	3.35861	7.95642
contig_15350	8300	6.08012	6.08012	4.92673	5.80957	10.0602
contig_9177	4800	5.07376	5.07376	4.3063	4.43806	12.6967
contig_11527	13272	2.92234	2.92234	0.981036	3.63527	5.11902
contig_20411	4310	3.74423	3.74423	2.2948	1.80505	2.70568
contig_20944	13434	5.56459	5.56459	1.62319	4.75693	11.7954
contig_2939	13178	35.9673	35.9673	66.1394	70.0843	509.872
contig_17381	6859	3.64451	3.64451	1.45932	2.60665	2.99177
contig_17042	2929	2.5556	2.5556	0.527069	4.03526	7.96061
contig_16929	4208	2.93716	2.93716	0.534125	1.53401	3.84916
contig_22873	20014	4.38925	4.38925	2.71351	7.85476	14.1614
contig_24983	28011	5.39772	5.39772	5.59041	6.13223	19.4896
contig_22289	13100	7.93544	7.93544	7.84969	15.5726	24.7
contig_3790	1258	4.09386	4.09386	0.601842	2.55596	3.1703
contig_14151	6701	4.39337	4.39353	2.74434	2.65501	6.57717
contig_23576	33956	11.0746	11.0746	14.9151	16.2556	33.3547
contig_18572	13367	3.97927	3.97927	2.07006	0.669063	1.54591
contig_639	5740	6.178	6.178	2.97438	8.44615	49.0683
contig_9449	15675	2.82396	2.82396	1.92948	1.84193	3.02531
contig_22552	10985	3.58486	3.58486	5.15126	1.73992	3.59973
contig_14213	16865	3.91804	3.91804	1.62109	2.53365	3.42147
contig_5955	2373	4.90148	4.90148	1.14017	12.6622	9.90145
contig_23541	1601	2.7195	2.7195	2.07367	4.38525	8.45632
contig_11041	86640	29.9835	29.9835	45.4657	69.8924	402.948
contig_5647	79310	4.11453	4.11453	8.11216	7.47044	68.8998
contig_8466	6886	59.9207	59.9207	627.585	40.6551	375.338
contig_22370	21671	4.45044	4.45049	3.54831	11.3124	123.403
contig_18947	3077	3.37889	3.37889	4.21353	0.862316	1.98275
contig_6542	6308	2.74212	2.74212	0.462008	1.81471	6.17796
contig_8918	7225	2.86049	2.86049	3.97697	5.60382	8.09746
contig_24120	69171	4.64078	4.64078	3.56969	9.98411	14.6079
contig_23081	2931	2.53758	2.53758	0.264511	0.673139	1.54315
contig_6776	33899	6.06379	6.06379	6.76953	10.1657	22.3206
contig_1506	10677	7.08825	7.08825	3.77679	17.6902	32.1132
contig_16035	8320	4.04933	4.04933	1.51922	3.50416	6.17049
contig_1683	94914	7.03418	7.03418	11.1597	6.51253	13.2108
contig_5668	174069	40.9861	40.9861	256.681	45.3099	544.369
contig_16948	8308	2.69184	2.69184	0.237992	4.51814	9.28878
contig_14831	5083	5.84006	5.84006	11.7588	3.36327	7.58088
contig_18755	3497	0.927696	0.927696	2.46348	2.59785	14.1673
contig_16756	6813	4.14483	4.14483	1.95932	7.34759	53.3381
contig_16544	32019	19.1208	19.1208	100.207	14.7163	74.6501
contig_22069	5405	5.30428	5.30428	1.88744	5.52388	6.83534
contig_13030	18897	3.39814	3.3982	2.41558	6.0088	12.0526
contig_9770	10891	5.22773	5.22773	3.7192	16.261	47.4281
contig_24584	9224	7.88186	7.88186	18.106	5.67005	11.0932
contig_2151	5946	10.9115	10.9115	28.3207	11.6401	68.3209
contig_4054	3527	2.53953	2.53953	0.343888	5.30589	10.4197
contig_13839	5877	2.69949	2.69949	0.408284	1.3349	2.15218
contig_25132	27054	4.40474	4.40474	2.47927	5.75115	8.61383
contig_14015	1707	7.34297	7.34297	2.71005	24.921	67.6447
contig_23339	5833	7.37515	7.37515	6.39811	7.47229	19.5806
contig_13568	4479	2.97574	2.97574	0.526911	0.231231	0.202295
contig_18639	10068	2.67645	2.67645	2.09201	2.415	2.76433
contig_23229	17264	7.75219	7.75219	4.70288	5.67167	10.8197
contig_13548	3010	3.96993	3.96993	1.24148	8.32203	14.7403
contig_4524	3680	3.90255	3.90255	1.16423	8.97337	26.9583
contig_11310	4916	4.47818	4.47818	2.58372	4.19031	4.32833
contig_24727	5989	3.11338	3.11338	2.58299	3.81795	6.34078
contig_17831	4780	3.07171	3.07171	0.942783	5.1432	9.02004
contig_24662	21393	5.21532	5.21532	2.10806	6.46298	12.1062
contig_4898	14626	3.35293	3.35293	1.9981	3.08124	4.04033
contig_21541	4276	2.47334	2.47334	0.778812	18.6195	31.3244
contig_1531	11104	3.17272	3.17272	0.582054	16.158	23.8395
contig_3260	24169	5.59582	5.59582	6.45538	7.35838	21.2998
contig_12016	6884	4.82789	4.82789	2.30298	3.08138	6.77386
contig_22356	14315	3.25683	3.25683	2.33254	2.7683	6.20001
contig_12314	23527	7.43958	7.43958	6.16711	16.5343	26.0744
contig_1519	24137	2.47034	2.47034	0.865176	2.35486	3.91757
contig_16910	2409	3.86676	3.86676	2.02342	5.12439	20.3412
contig_13616	6882	3.31952	3.31952	1.58367	2.43865	3.78314
contig_8095	15456	5.87097	5.87097	3.88388	10.7078	23.5029
contig_14326	10204	2.58156	2.58156	0.648066	2.0925	3.61337
contig_6246	4660	15.4918	15.4918	12.4571	67.3357	271.364
contig_19174	2595	2.80409	2.80409	3.15439	20.6491	1591.2
contig_18187	2839	3.54593	3.54593	2.12002	2.54593	1.98378
contig_2300	1489	3.06423	3.06423	2.34265	30.5721	379.425
contig_6292	10710	15.4017	15.4017	507.207	30.5256	4358
contig_15095	12115	2.60435	2.60435	1.8024	2.42114	5.09322
contig_15498	3266	5.89249	5.89249	1.40256	3.49454	4.18584
contig_21114	3998	2.06445	2.06445	0.117496	1.14917	3.62671
contig_13651	11769	3.31044	3.31044	1.72013	10.4901	20.1772
contig_21686	3588	0.991856	0.991856	0.00808059	1.71379	5.12746
contig_15650	1724	3.83799	3.83799	1.2153	16.9498	9.37004
contig_7876	3584	8.42953	8.42982	3.14524	11.2236	25.3868
contig_21458	3807	2.36724	2.36724	0.458385	5.38802	11.3381
contig_14808	3032	1.71374	1.71374	0.471655	2.83206	9.31251
contig_20880	4952	2.51499	2.51499	0.939261	0.603082	1.36006
contig_3875	4605	5.8514	5.8514	8.31864	4.367	16.2749
contig_7669	4931	4.39531	4.39531	0.435317	1.99728	2.81025
contig_7639	13543	3.41492	3.41492	2.04042	2.45031	4.0333
contig_14045	10447	4.41876	4.41876	6.0981	3.02467	17.1599
contig_7560	6317	3.04119	3.04119	1.97554	7.21096	12.9376
contig_5516	4740	8.44466	8.44466	8.05431	13.6495	65.46
contig_4159	3793	2.2476	2.2476	1.48188	30.1976	902.533
contig_12936	284143	12.6819	12.6819	13.0753	17.9676	38.6341
contig_6745	19072	5.19353	5.19358	7.33287	6.54651	13.6649
contig_14733	3387	2.75564	2.75564	1.56723	5.48409	12.329
contig_15485	6777	3.26467	3.26467	0.451816	2.24068	6.36851
contig_7098	2284	1.64527	1.64527	0.4381	3.61856	6.3317
contig_22015	6618	3.0504	3.0504	1.88299	3.10127	5.04356
contig_17091	3229	3.40045	3.40045	2.66188	2.16661	3.53136
contig_15004	13059	4.09792	4.09792	2.6703	3.89085	8.51632
contig_4957	11359	4.13596	4.13596	5.98083	6.13275	18.4451
contig_15415	3918	3.90472	3.90472	0.370252	3.70993	11.4095
contig_759	9382	5.78575	5.78575	4.68841	5.34185	10.6165
contig_7838	9631	2.44415	2.44415	0.558756	1.22192	2.90017
contig_16227	11374	5.51345	5.51345	4.20435	7.56299	15.9084
contig_12417	5830	3.39278	3.39278	1.58419	2.98856	5.10591
contig_8427	48533	4.74136	4.74136	2.8179	7.41496	28.9779
contig_9651	2047	1.08434	1.08434	0.102587	1.74697	3.26192
contig_256	5518	3.62276	3.62276	1.19493	12.5328	32.9902
contig_11997	4355	2.96956	2.96956	0.458641	0.625208	0.788606
contig_4381	79495	17.1667	17.1667	28.1309	36.5876	111.398
contig_10077	4336	1.85834	1.85834	0.546935	8.20927	412.345
contig_10088	14253	6.83294	6.83294	10.2587	16.5258	39.2477
contig_25979	46581	7.68491	7.68491	7.35208	8.76869	19.7886
contig_15617	3655	3.8174	3.8174	1.2783	5.499	8.48568
contig_25594	3035	4.56326	4.56326	1.98186	4.35633	6.59347
contig_6752	4514	5.50665	5.50665	8.34742	4.31668	11.937
contig_1065	38409	48.8907	48.8907	264.86	92.5914	798.458
contig_11603	7427	5.05882	5.05882	1.82453	9.2398	17.5982
contig_3824	12514	5.11881	5.11881	4.35918	6.82433	9.20499
contig_1283	11342	4.64037	4.64037	1.81686	9.29137	22.0152
contig_11476	6596	5.3565	5.3565	0.807543	11.7854	172.403
contig_24999	12090	3.20159	3.20159	1.51672	1.38409	2.74504
contig_17660	2480	1.7279	1.7279	0.199864	1.65751	1.3717
contig_13584	10843	3.35752	3.35752	0.872068	4.09922	6.97723
contig_11309	20942	4.90944	4.90944	1.52393	4.74327	9.66779
contig_18096	8918	3.79916	3.79916	3.72475	3.75627	6.72346
contig_7188	7720	2.95033	2.95033	1.74906	4.13395	8.78168
contig_12412	34695	3.00651	3.00651	1.17278	5.19962	7.24005
contig_24074	10999	4.18868	4.18868	2.01051	5.56549	9.7828
contig_13027	22308	3.73558	3.73558	3.04071	5.91637	13.1418
contig_6502	8003	4.37336	4.37336	2.07856	2.65504	3.38055
contig_14805	32474	3.11437	3.11437	1.53441	1.25637	1.99764
contig_20026	7647	3.86781	3.86781	1.6251	4.03561	11.2355
contig_20140	8568	2.16488	2.16488	10.3279	4.25719	60.9603
contig_13434	5121	6.07383	6.07383	10.7034	7.67512	35.248
contig_13560	10414	2.94174	2.94174	0.898462	2.03936	2.33435
contig_11442	6841	3.46465	3.46465	3.00548	2.97071	6.35803
contig_13572	5634	3.05106	3.05106	2.33118	16.7633	139.936
contig_19475	10343	3.16129	3.16129	2.08064	2.47788	2.82538
contig_23864	155147	11.459	11.459	11.6902	15.0463	32.2207
contig_10326	14717	6.39033	6.39033	3.74965	8.77964	33.4928
contig_7445	4724	15.4779	15.4779	8.43589	36.7125	51.8504
contig_2995	1549	1.93996	1.93996	0.182369	21.2037	39.1281
contig_25411	6865	20.6185	20.6185	18.6373	13.9017	22.4923
contig_11650	5348	2.76106	2.76106	0.490152	0.781839	0.90295
contig_23285	17405	3.59461	3.59461	3.11246	3.03396	3.5839
contig_12155	62000	25.388	25.388	2376.15	33.9363	3776.51
contig_16724	4982	1.34996	1.34996	0.335179	2.41184	4.51639
contig_18875	2421	3.03611	3.03655	0.806143	5.91502	7.10494
contig_23515	7983	3.03498	3.03498	1.77466	7.56364	8.64952
contig_22376	5802	8.48178	8.48178	4.0255	6.93631	15.2219
contig_10056	8851	5.14596	5.14596	4.68104	11.8731	13.3637
contig_2190	27234	8.48383	8.48383	10.6614	9.25882	22.5575
contig_9250	10988	2.79332	2.79341	0.316731	0.938273	1.54124
contig_16641	11790	7.41031	7.41031	5.65084	7.03935	76.6984
contig_25635	17370	3.2029	3.2029	2.62536	8.11707	16.8922
contig_25000	3521	8.90982	8.91012	2.64677	10.5402	14.1802
contig_21107	3817	4.45296	4.45323	2.91343	2.8252	4.36955
contig_12008	6150	3.09117	3.09117	1.02802	2.774	5.28659
contig_9763	7747	1.94853	1.94853	0.622276	1.01	1.98915
contig_8639	3268	4.76074	4.76074	1.77779	3.54201	11.111
contig_23672	7699	6.1677	6.1677	2.30551	6.60737	16.6071
contig_9205	5789	2.67973	2.67973	0.885692	7.29225	10.748
contig_8815	12367	4.56184	4.56184	1.92222	4.37522	6.70737
contig_15309	4268	3.37737	3.37737	0.764545	1.47256	2.02588
contig_14769	1783	3.09798	3.09798	4.25021	3.43601	2.27422
contig_5743	11369	4.18959	4.18959	0.347077	0.898298	1.26107
contig_19391	4260	2.35985	2.35985	0.251358	1.60438	3.83477
contig_13961	4025	4.32748	4.32748	2.20895	3.05368	5.29643
contig_23349	26350	6.73962	6.73962	10.6208	14.718	37.7658
contig_23910	7647	4.26651	4.26651	2.07544	3.87768	5.70068
contig_24481	11604	4.80898	4.80898	2.82757	4.29378	8.51295
contig_17187	3498	4.20789	4.20818	1.72509	5.38769	10.0086
contig_12576	11122	3.32264	3.32264	1.27712	3.73669	5.02966
contig_2032	7468	6.54099	6.54099	13.8112	12.9363	72.6396
contig_5970	11885	7.32978	7.32978	3.31198	24.9987	46.928
contig_9759	2988	2.84637	2.84637	0.142047	6.0976	7.26193
contig_5124	3301	3.93494	3.93494	1.66146	2.30816	2.57069
contig_11447	3425	1.95847	1.95847	0.0428686	3.00885	3.99287
contig_12906	12834	4.56757	4.56757	1.65069	4.93251	10.7571
contig_13045	2980	3.41484	3.41484	1.2043	1.39329	4.01255
contig_18988	5216	3.4852	3.4852	1.36299	2.46585	6.26691
contig_21909	14079	2.13447	2.13454	1.05987	1.81075	2.43407
contig_18763	5595	4.36125	4.36125	4.10365	4.36566	9.63604
contig_11009	1901	2.02856	2.02856	0.346603	16.1496	12.9445
contig_15250	58745	6.5808	6.5808	7.61743	8.44389	22.5378
contig_15246	6079	2.88295	2.88295	0.569283	2.85411	4.95663
contig_15684	9021	3.48923	3.48923	1.43722	4.91805	7.95961
contig_21538	13127	2.55575	2.55575	0.912545	5.3742	9.34361
contig_20917	1887	3.49396	3.49396	0.865321	2.36269	3.90062
contig_23940	1375	12.1551	12.1551	12.7096	48.6784	610.15
contig_2535	15913	5.59925	5.59925	4.12993	6.98693	8.98183
contig_12160	16826	6.08425	6.08425	2.73577	7.07418	12.867
contig_5988	326840	6.69885	6.69885	7.457	9.018	31.5034
contig_22727	24322	3.36443	3.36443	1.42388	2.6819	5.04135
contig_6005	15751	4.61881	4.61881	4.72225	9.15198	74.8698
contig_2179	64518	3.57191	3.57191	1.72484	3.23482	7.01418
contig_21182	3115	2.85396	2.85396	0.133528	1.12782	1.30249
contig_3738	1260	0.3	0.3	0.210187	4.76937	9.39311
contig_5476	6168	7.50615	7.50615	3.21498	23.0056	184.14
contig_8963	7066	3.54728	3.54728	0.76839	3.19375	4.80954
contig_15848	6632	2.45387	2.45387	0.780856	1.35344	1.91378
contig_22456	16489	4.48289	4.48289	5.89723	3.1341	7.94509
contig_7294	2250	1.38905	1.38905	0.243521	1.53476	2.87777
contig_2775	3167	16.3802	16.3802	8.18334	16.7869	1001.85
contig_15873	3249	3.42207	3.42207	1.09809	4.33172	5.94609
contig_1975	3308	9.53578	9.53578	21.5271	22.9088	140.13
contig_8635	6239	3.01626	3.01626	2.23446	1.60568	2.2878
contig_16863	54954	3.47628	3.47628	2.9791	5.81669	9.65805
contig_25665	11362	10.2648	10.2648	18.9024	7.11113	21.7592
contig_22647	2949	2.70204	2.70204	0.219978	8.02608	8.80452
contig_23470	6104	4.36329	4.36345	0.987632	7.13504	24.2811
contig_19003	14058	2.79436	2.79436	1.8721	2.56054	3.62127
contig_15939	15602	12.9779	12.9779	55.8656	7.05714	67.4222
contig_7933	3434	3.4394	3.4394	1.97955	2.66565	8.94015
contig_14000	1123	2.46865	2.46865	0.372727	9.27955	2.99584
contig_13221	7964	3.44651	3.44651	0.686693	3.17162	4.4793
contig_22645	20570	4.91836	4.91836	5.43406	3.94931	6.11186
contig_12353	31632	11.0302	11.0302	30.5227	16.5294	86.9214
contig_20986	2206	1.67996	1.67996	0.220634	1.62257	1.58786
contig_3955	9490	8.87901	8.87901	8.50836	27.1573	995.994
contig_18459	13148	2.52523	2.52523	0.604726	3.90814	5.11406
contig_3752	16294	3.92728	3.92728	1.81075	5.00681	8.33749
contig_14281	9543	2.91941	2.91941	0.383315	0.681997	0.786553
contig_20059	4487	2.39797	2.39797	0.835591	4.98478	10.3499
contig_12625	8679	7.86458	7.86458	9.10202	6.83972	38.3379
contig_19369	6360	2.41417	2.41417	1.89805	1.51481	3.07907
contig_1577	3181	2.63807	2.63807	0.462035	4.38337	6.63059
contig_11334	7212	5.32016	5.32016	2.60726	8.55098	9.25001
contig_11721	7674	4.34676	4.34676	6.87873	5.51356	13.4691
contig_17583	50342	6.41327	6.41327	5.96743	7.51966	13.5531
contig_13271	3140	3.94582	3.94582	0.931825	7.46221	33.8611
contig_4006	2737	2.69617	2.69617	0.224746	1.72284	3.63577
contig_11007	22003	8.27465	8.27465	5.90728	14.891	21.7659
contig_20504	2425	2.19077	2.19077	0.395418	0.74989	1.43824
contig_16602	7960	9.98284	9.98284	4.48222	4.33086	9.27698
contig_25195	4565	2.36625	2.36625	0.281097	2.03533	2.34905
contig_20101	3662	3.01196	3.01196	0.625326	2.43309	3.79895
contig_5326	18195	8.92857	8.92857	22.4192	13.8946	94.283
contig_14822	14441	3.38367	3.38367	3.29343	3.81884	7.41265
contig_15104	1784	2.1787	2.1787	0.369757	9.13525	13.9309
contig_24776	8732	4.6996	4.6996	2.18469	9.54032	11.2693
contig_2736	23386	17.5865	17.5865	77.082	8.6097	38.2367
contig_1995	80299	23.2247	23.2247	59.6299	57.9751	292.06
contig_24585	11752	4.41027	4.41027	3.97111	10.4532	16.0738
contig_5770	14154	4.79434	4.79434	1.97363	12.8218	25.4655
contig_22451	11630	5.07517	5.07517	6.73038	3.54704	4.82922
contig_2461	16881	15.2919	15.2919	16.3737	13.2421	25.9416
contig_22970	2458	7.67461	7.67461	2.53426	13.8375	28.8876
contig_6092	1439	3.24903	3.24903	1.0971	13.5384	69.0825
contig_24143	13275	10.3959	10.3959	9.40832	19.618	148.183
contig_17294	14496	4.2377	4.2377	4.83938	5.50997	10.1201
contig_7139	15435	14.2779	14.2779	82.6332	12.5022	176.391
contig_22027	11922	1.89908	1.89908	0.765576	5.13354	12.7664
contig_5374	8100	4.55384	4.55384	5.18471	6.80101	10.7616
contig_7599	4740	2.93115	2.93115	0.908305	5.62876	11.7924
contig_15794	32378	3.61912	3.61912	1.47743	5.5476	11.6717
contig_9737	43205	6.04847	6.04847	6.25454	6.0481	10.1834
contig_20758	2810	3.28233	3.28233	0.27942	1.8797	5.44022
contig_17886	2604	3.89976	3.89976	0.140782	1.80644	3.61239
contig_13260	2329	1.69114	1.69114	0.227341	6.4548	6.41612
contig_24580	106898	253.525	253.525	435.506	250.963	963.263
contig_18722	8113	2.50672	2.50672	1.18762	2.81427	7.70553
contig_6763	26391	6.81975	6.81975	10.4647	5.44591	8.22987
contig_17057	11663	3.25467	3.25467	2.79042	5.04126	13.4743
contig_13963	2965	3.5119	3.5119	1.57263	2.11972	4.73654
contig_14619	11587	4.35473	4.35473	5.18371	6.18764	20.5899
contig_4128	8557	20.2413	20.2413	117.593	28.8182	402.994
contig_10483	5323	2.12488	2.12488	0.147982	2.76087	2.63489
contig_11025	1495	7.85353	7.85353	1.0254	25.313	46.998
contig_14902	2334	3.77839	3.77839	2.37689	4.27701	6.21506
contig_7331	3344	2.95585	2.95585	0.394233	0.53444	0.914116
contig_21170	5466	2.25056	2.25056	0.214536	1.79345	2.05751
contig_8403	1613	5.37526	5.37526	4.14298	14.4327	55.1418
contig_21615	11296	2.51148	2.51148	0.665938	0.993002	1.82979
contig_8940	4652	4.71813	4.71813	0.435308	3.03576	3.98521
contig_25017	3068	4.85881	4.85881	2.03905	2.9719	3.52063
contig_14209	3654	4.13271	4.13271	1.66065	0.571347	0.672602
contig_25488	15994	4.02752	4.02758	1.63629	5.90608	9.647
contig_6602	51879	7.24715	7.24715	4.46142	6.83837	11.4892
contig_14424	4009	6.69137	6.69137	4.94459	9.5022	45.1309
contig_22548	11515	2.99604	2.99604	0.624681	3.16445	6.34668
contig_19423	37676	4.34256	4.34259	2.40614	4.17396	7.01221
contig_7889	1660	9.99536	9.99536	0.711034	42.7676	31.9522
contig_20686	2387	2.88467	2.88467	0.593128	0.268663	0.394258
contig_1433	8660	4.69918	4.69918	11.7311	6.02009	64.3207
contig_17825	2174	22.5459	22.5459	1162.53	126.39	33660.3
contig_20393	32022	4.68066	4.68066	2.73552	5.50766	10.9429
contig_5774	11124	5.61409	5.61409	3.37376	7.7854	12.6558
contig_21000	17932	8.7511	8.7511	17.6642	3.64009	8.60146
contig_13372	34921	5.86587	5.86587	3.83623	16.1864	33.0405
contig_1638	121744	19.3854	19.3854	77.6784	40.4412	493.091
contig_6453	22711	6.62901	6.62901	14.1736	12.5104	207.725
contig_7405	2277	2.33568	2.33568	0.317172	4.33803	12.1928
contig_17942	2531	3.71483	3.71483	1.9031	1.04242	1.66751
contig_23064	16626	3.78095	3.78095	2.12276	7.57902	16.4543
contig_7454	1683	2.17613	2.17613	0.529011	5.07697	5.94834
contig_15103	24544	4.83398	4.83398	2.86214	5.72284	8.50674
contig_10238	1871	1.02557	1.02557	1.15399	15.7455	220.058
contig_23139	7377	2.69559	2.69559	0.389752	4.43005	7.83821
contig_7952	2594	2.75082	2.75082	0.393462	8.82897	15.8799
contig_2381	18394	4.09894	4.09894	2.72525	6.46925	7.33717
contig_21848	13299	3.20078	3.20078	1.84982	5.95627	8.50132
contig_1391	224040	38.7747	38.7747	216.307	78.6097	887.682
contig_16626	5094	3.30138	3.30138	1.13712	2.94903	3.37592
contig_13749	2540	2.73389	2.73389	0.690973	3.22092	2.62007
contig_22916	5116	2.95429	2.95429	1.06962	0.270036	0.334517
contig_3766	7913	4.61059	4.61059	6.66154	5.7492	10.7176
contig_16793	33102	4.27631	4.27631	3.88969	7.34283	14.7341
contig_21048	4157	2.40928	2.40928	0.973713	3.24582	5.05315
contig_5342	8746	6.32876	6.32876	8.13786	6.70405	14.9712
contig_20275	2658	2.88238	2.88238	0.659064	7.03509	6.66808
contig_7609	14706	4.17532	4.17532	1.51833	5.5788	7.45735
contig_13117	8113	7.36531	7.36531	1.79556	6.53472	12.5048
contig_24422	13165	3.76143	3.76143	2.21253	2.08652	3.19675
contig_23398	12891	6.56565	6.56565	2.58106	4.65332	7.88753
contig_19141	9753	5.13537	5.13537	3.47225	2.53692	4.48522
contig_11378	2045	8.63958	8.63958	19.0248	30.4939	301.645
contig_15562	12129	2.21337	2.21337	1.79157	2.22398	3.9102
contig_24631	3636	5.70425	5.70425	4.01661	13.5772	62.0706
contig_12331	19849	3.3453	3.3453	1.94688	1.27479	4.02705
contig_23157	5700	3.95748	3.95748	0.666776	5.72919	12.0468
contig_10144	9420	6.76257	6.76257	28.089	5.84347	42.8821
contig_9438	25037	7.10029	7.10029	80.6609	14.7913	861.802
contig_21441	2281	2.80619	2.80619	0.353504	4.05209	9.94133
contig_15612	13961	4.42256	4.42256	1.79093	7.74426	12.1119
contig_17612	6222	4.23353	4.23353	0.936395	4.68577	7.5125
