contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_10086	36010	12.4427	8.42451	17.5598	35.3462	N	Y	*,10086,*	33922	11	0.000324273332940275	0.75026973026973	0.0358498576037241	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Cupriavidus	 Cupriavidus metallidurans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10088	5548	2.19692	0.810064	4.14968	7.49797	N	N	*,10088,*	301	0	0	NA	NA	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus beijingensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10089	7225	3.54488	1.82337	1.25201	1.60892	N	N	*,10089,*	0	0	NA	NA	NA	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfuromonadales	 Desulfuromonadaceae	 Pelobacter	 Pelobacter carbinolicus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_1009	3168	1.4556	0.421801	2.55467	7.79197	N	N	*,1009,*	119	0	0	NA	NA	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas savastanoi	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0068
contig_10090	36795	8.13486	6.04774	9.17449	20.0411	N	N	*,10090,*	17905	63	0.00351857023177883	0.660173937484862	0.0865354177221494	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Prolixibacteraceae	 Draconibacterium	 Draconibacterium orientale	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0108
contig_10091	11107	2.45989	1.717	2.04153	3.02592	N	N	*,10091,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0059
contig_10092	3949	4.6636	1.38341	15.9305	63.8802	N	N	*,10092,*	3190	35	0.0109717868338558	0.659052412033394	0.0760976149201342	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Acetomicrobium	 Acetomicrobium mobile	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0074
contig_10093	33385	15.4713	125.955	31.5086	968.889	N	N	10093,10094	28059	26	0.000926618910153605	0.673111680002062	0.0826088032269552	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Moraxella	 Moraxella osloensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10094	22596	22.3891	71.4121	34.9526	301.258	N	Y	10094	21532	96	0.00445848040126324	0.675754272638613	0.0746183283446402	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Moraxella	 Moraxella osloensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10095	5112	3.6715	0.265383	1.85127	2.41851	N	N	*,10095,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Pediococcus	 Pediococcus acidilactici	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10096	10265	3.7476	2.23232	1.79318	3.64132	N	N	*,10096,*	292	15	0.0513698630136986	0.660392385392386	0.0383706743236234	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family IV. Incertae Sedis	 Mahella	 Mahella australiensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10097	6125	2.80887	0.667168	1.14929	1.45881	N	N	*,10097,*	0	0	NA	NA	NA	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Woeseiaceae	 Woeseia	 Woeseia oceani	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10098	5003	4.11003	1.89305	2.03297	3.33775	N	N	*,10098,*	0	0	NA	NA	NA	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium	 Rhizobium leguminosarum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0085
contig_10099	15526	2.60315	1.09065	4.45688	12.109	N	N	*,10099,*	2248	81	0.0360320284697509	0.659861870262054	0.0963706747130183	Bacteria	 Firmicutes	 Clostridia	 Halanaerobiales	 Halobacteroidaceae	 Halobacteroides	 Halobacteroides halobius	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0030
contig_101	2892	3.12181	0.550645	3.30379	6.06271	N	N	*,101,*	1091	122	0.111824014665445	0.610021501722321	0.0869431806870631	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Dehalobacter	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
contig_10100	6042	6.59199	16.7403	3.7259	24.2263	N	N	*,10100,*	270	0	0	NA	NA	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Acidaminococcus	 Acidaminococcus intestini	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10101	12069	2.05361	2.48777	2.28014	6.97965	N	N	*,10101,*	1688	166	0.0983412322274882	0.665782850641014	0.0800204444747869	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10102	3917	1.82426	0.264377	1.71728	1.47163	N	N	*,10102,*	0	0	NA	NA	NA	Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0051
contig_10104	20368	3.85147	1.71865	5.25171	6.7751	N	N	*,10104,*	1335	0	0	NA	NA	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma laidlawii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0042
contig_10105	21899	2.54315	0.880501	1.65171	2.93541	N	N	*,10105,*	445	82	0.184269662921348	0.614961088925739	0.113138693012435	Bacteria	 Chloroflexi	 Caldilineae	 Caldilineales	 Caldilineaceae	 Caldilinea	 Caldilinea aerophila	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10106	23547	1.83246	0.873453	1.06052	2.41153	N	N	*,10106,*	55	0	0	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Clostridioides	 Clostridioides difficile	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10107	4671	3.96594	2.13415	1.03804	2.16309	N	N	*,10107,*	0	0	NA	NA	NA	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10108	42320	5.30683	9.22586	4.50493	13.5669	N	N	*,10108,*	6792	202	0.0297408716136631	0.660784895715908	0.0828512313862366	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	1	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10113	6163	5.97289	1.29545	6.16764	12.1343	N	N	*,10113,*	1360	25	0.0183823529411765	0.672192474192474	0.0664751154409755	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Defluviitoga	 Defluviitoga tunisiensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0090
contig_10114	18743	4.76518	3.08023	9.14828	267.383	N	N	*,10114,*	3492	2	0.000572737686139748	0.75	0.0147058823529411	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
contig_10116	9747	2.7196	0.848572	1.51714	1.98866	N	N	*,10116,*	85	8	0.0941176470588235	0.662878787878788	0.0607337669666067	Bacteria	 Deinococcus-Thermus	 Deinococci	 Deinococcales	 Trueperaceae	 Truepera	 Truepera radiovictrix	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10117	17588	7.4953	11.8047	11.1899	19.2595	N	N	*,10117,*	14745	401	0.0271956595456087	0.665018792847049	0.0911006332447978	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum gibsoniae	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0033
contig_10118	13116	4.10389	1.92254	4.50347	7.62931	N	N	*,10118,*	727	0	0	NA	NA	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobulbaceae	 Desulfobulbus	 Desulfobulbus propionicus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0086
contig_10119	8739	3.76924	6.04711	5.1602	29.6634	N	N	*,10119,*	2973	220	0.0739993272788429	0.67339508142901	0.0907758824553335	Bacteria	 Actinobacteria	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Rhodococcus	 Rhodococcus sp. 2G	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10120	8089	11.7249	22.1346	16.224	78.3333	N	N	*,10120,*	7268	226	0.031095211887727	0.679645517456194	0.0835451784037944	Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Helicobacteraceae	 Wolinella	 Wolinella succinogenes	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10121	7161	3.21566	2.29244	1.4008	21.209	N	N	*,10121,*	348	10	0.028735632183908	0.724174438754649	0.0689582341939578	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0059
contig_10122	7934	14.8312	63.7377	26.8462	147.821	N	N	10122,-3532,-3530	7503	5	0.000666400106624017	0.71894294916034	0.0746294409636262	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10123	9438	4.28252	2.21731	8.42797	84.7417	N	N	10123,-3532,-3530	3041	1	0.000328839197632358	0.777777777777778	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0118
contig_10126	7418	4.04238	2.06261	6.37424	12.1719	N	N	*,10126,*	1830	3	0.00163934426229508	0.773809523809524	0.0168358757425368	Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Parvimonas	 Parvimonas micra	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10127	30320	5.73006	5.89714	7.83619	27.6284	N	N	*,10127,*	9860	197	0.0199797160243408	0.633512367048218	0.0963488508661537	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Oscillospiraceae	 Oscillibacter	 Oscillibacter valericigenes	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10129	1504	3.68981	0.308737	12.7784	71.7164	N	Y	*,10129,*	740	10	0.0135135135135135	0.666773233486943	0.112890725791186	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10130	47273	4.3608	9.26958	5.15135	53.8506	N	N	*,10130,*	14380	1195	0.0831015299026426	0.6342780353506	0.105919921252742	Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Sporomusaceae	 Pelosinus	 Pelosinus sp. UFO1	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0051
contig_10131	14827	2.60714	1.42699	2.73591	3.97323	N	N	*,10131,*	103	5	0.0485436893203883	0.621818181818182	0.0178144708566049	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Blautia	 Blautia sp. YL58	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0059
contig_10132	28772	3.80742	3.37837	2.26287	10.0744	N	N	*,10132,*	673	24	0.0356612184249629	0.645449045378746	0.0793277105024406	Bacteria	 Kiritimatiellaeota	 Kiritimatiellae	 Kiritimatiellales	 Kiritimatiellaceae	 Kiritimatiella	 Kiritimatiella glycovorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_10133	9565	5.77695	4.33327	1.73394	2.14919	N	N	*,10133,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_10134	2979	4.48957	0.539932	2.05444	2.29333	N	N	*,10134,*	0	0	NA	NA	NA	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Vulgatibacteraceae	 Vulgatibacter	 Vulgatibacter incomptus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0029
contig_10135	4946	2.62135	0.252835	3.09174	3.38149	N	N	*,10135,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus mucilaginosus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10136	8180	1.10511	0.166047	1.79913	5.68235	N	N	*,10136,*	380	5	0.0131578947368421	0.680909090909091	0.0665812124494566	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10137	20293	4.15723	8.09398	4.45773	30.961	N	N	*,10137,*	4336	137	0.0315959409594096	0.636077742545789	0.0869403799015837	Bacteria	 Firmicutes	 Clostridia	 Halanaerobiales	 Halobacteroidaceae	 Acetohalobium	 Acetohalobium arabaticum	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10138	2381	1.25459	1.63558	2.85522	16.2459	N	N	*,10138,*	591	50	0.0846023688663283	0.682163760560045	0.0899778749210676	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10139	4929	2.11551	0.611635	2.8937	7.59405	N	N	*,10139,*	684	53	0.0774853801169591	0.647163214144346	0.0719761365172124	Bacteria	 Chlorobi	 Chlorobia	 Chlorobiales	 Chlorobiaceae	 Chlorobium	 Chlorobium phaeobacteroides	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10140	3434	5.84044	4.39007	9.62972	61.0441	N	N	*,10140,*	1849	81	0.0438074634937804	0.646711303667197	0.0877012519284122	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10141	17544	4.8208	6.02361	4.43521	12.0592	N	N	*,10141,*	7394	501	0.0677576413308088	0.641738579967987	0.0913065735387999	Bacteria	 Thermotogae	 Thermotogae	 Thermotogales	 Thermotogaceae	 Thermotoga	 Thermotoga caldifontis	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0068
contig_10142	2999	2.73184	0.298141	0.917866	1.91321	N	N	*,10142,*	0	0	NA	NA	NA	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10146	2752	9.73098	7.98835	29.3336	279.964	N	Y	10146	2375	87	0.0366315789473684	0.671062533864898	0.0885591489628218	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0039
contig_10147	6533	95.2223	498.463	75.1465	577.949	N	N	*,10147,*	6470	46	0.0071097372488408	0.703469071012274	0.0818457865432856	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Pseudoalteromonadaceae	 Pseudoalteromonas	 Pseudoalteromonas sp. OCN003	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10149	2760	11.0356	11.491	16.551	118.101	N	Y	10149	2525	177	0.0700990099009901	0.649135283508926	0.0947081298249281	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfovibrionales	 Desulfovibrionaceae	 Lawsonia	 Lawsonia intracellularis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10150	4710	4.87434	1.71025	3.02675	6.84517	N	N	*,10150,*	374	0	0	NA	NA	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10151	22966	4.27161	2.10121	5.37518	11.1309	N	N	*,10151,*	3932	63	0.0160223804679552	0.615033577533577	0.069549626995811	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0103
contig_10152	1500	2.94815	0.0566126	40.0815	89.6006	N	Y	*,10152,*	1500	8	0.00533333333333333	0.677641069617186	0.0173939320038746	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus acidiphilus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10154	4332	0.649928	0.331862	6.21377	7.55808	N	N	*,10154,*	905	2	0.00220994475138122	0.742857142857143	0.0428571428571429	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Symbiobacteriaceae	 Symbiobacterium	 Symbiobacterium thermophilum	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10155	14400	3.38084	0.842429	4.99523	6.97513	N	N	*,10155,*	1004	12	0.0119521912350598	0.597727272727273	0.0323813792017614	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 Candidatus Solibacter	 Candidatus Solibacter usitatus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0030
contig_10156	2492	4.1883	9.35248	6.2532	37.9999	N	N	*,10156,*	1230	35	0.0284552845528455	0.734662825994095	0.0539768854198568	Bacteria	 Caldiserica	 Caldisericia	 Caldisericales	 Caldisericaceae	 Caldisericum	 Caldisericum exile	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
contig_10157	6849	4.1751	0.653003	9.93984	11.6819	N	N	*,10157,*	4226	6	0.00141978230004733	0.735212703962704	0.0330357533591568	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Alicyclobacillaceae	 Kyrpidia	 Kyrpidia tusciae	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10158	14931	6.39118	6.6206	6.38773	10.7562	N	N	*,10158,*	2644	4	0.00151285930408472	0.697727272727273	0.037136669632655	Bacteria	 Deferribacteres	 Deferribacteres	 Deferribacterales	 Deferribacteraceae	 Calditerrivibrio	 Calditerrivibrio nitroreducens	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0125
contig_10159	105005	6.89245	7.79738	5.8173	11.693	N	N	*,10159,*	21625	258	0.0119306358381503	0.668068512494857	0.0758540795241336	Bacteria	 Actinobacteria	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Rhodoluna	 Candidatus Rhodoluna planktonica	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0009
contig_10160	3225	5.61626	1.21383	6.15805	9.87613	N	N	*,10160,*	599	6	0.010016694490818	0.566919191919192	0.0625350631163626	Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Solitalea	 Solitalea canadensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10161	10228	4.29857	8.01992	6.11758	25.647	N	N	*,10161,*	2584	24	0.00928792569659443	0.717703100133441	0.0691154932399767	Bacteria	 Kiritimatiellaeota	 Kiritimatiellae	 Kiritimatiellales	 Kiritimatiellaceae	 Kiritimatiella	 Kiritimatiella glycovorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0009
contig_10162	10318	2.62156	1.50019	3.50413	6.53953	N	N	*,10162,*	334	22	0.0658682634730539	0.64441921714649	0.0494355075234315	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sediminispirochaeta	 Sediminispirochaeta smaragdinae	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0009
contig_10163	19270	2.20743	1.65205	2.08619	37.353	N	N	*,10163,*	987	1	0.00101317122593718	0.571428571428571	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium cellulovorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10164	4542	0.97245	0.0267961	3.37181	6.4879	N	N	*,10164,*	99	0	0	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides fragilis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10166	7340	0.897079	0.278203	1.70723	12.8269	N	Y	*,10166,*	545	0	0	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides dorei	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10167	115330	20.3903	42.2467	35.8948	158.586	N	N	10167	113800	1213	0.0106590509666081	0.630817704585721	0.0856531157831665	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Parabacteroides	 Parabacteroides distasonis	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0105
contig_10168	17696	2.05865	1.54333	1.10447	2.61324	N	N	*,10168,*	1438	208	0.144645340751043	0.629484354152574	0.094950861288032	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10169	40603	4.48251	4.35854	5.53371	10.3177	N	N	*,10169,*	9223	626	0.0678737937764285	0.641173950573957	0.0911962588734292	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Capnocytophaga	 Capnocytophaga haemolytica	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0046
contig_10170	6287	2.94134	0.566966	2.25566	4.80714	N	N	*,10170,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus larvae	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0068
contig_10171	10928	5.02774	4.70105	4.3381	7.73921	N	N	*,10171,*	1050	55	0.0523809523809524	0.665344403462191	0.0887540571429298	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0098
contig_10172	15315	7.44557	17.9171	9.36103	77.9059	N	N	*,10172,*	10004	556	0.055577768892443	0.66056590937158	0.0928872082465586	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10173	24770	3.16385	1.20392	2.04537	3.19941	N	N	*,10173,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium saccharoperbutylacetonicum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_10174	3033	3.28928	0.296578	1.39334	1.63079	N	N	*,10174,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10175	12566	2.61413	1.05323	1.22817	2.45503	N	N	*,10175,*	0	0	NA	NA	NA	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma oculi	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10176	7230	3.43799	0.348756	2.64322	2.86769	N	N	*,10176,*	0	0	NA	NA	NA	Bacteria	 Thermotogae	 Thermotogae	 Kosmotogales	 Kosmotogaceae	 Kosmotoga	 Kosmotoga olearia	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10178	7787	3.07045	3.06928	4.31832	13.0947	N	N	*,10178,*	1038	2	0.00192678227360308	0.696969696969697	0.0303030303030303	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_10179	20027	5.85259	10.3234	3.67716	11.6204	N	N	*,10179,*	1647	21	0.0127504553734062	0.568915608201322	0.0646225417168355	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma oculi	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0044
contig_10180	24667	3.45197	1.51585	3.49166	4.90312	N	N	*,10180,*	856	19	0.022196261682243	0.638642059694691	0.0685367935585643	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta globosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_10181	9195	3.77092	1.20193	1.7393	3.09432	N	N	*,10181,*	2	0	0	NA	NA	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_10182	11364	2.78036	1.42554	1.65276	2.07513	N	N	*,10182,*	0	0	NA	NA	NA	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Unclassified	 Anaerolineaceae bacterium oral taxon 439	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0059
contig_10183	8178	3.1222	0.822111	5.13839	7.33458	N	N	*,10183,*	617	0	0	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Fermentimonas	 Fermentimonas caenicola	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0032
contig_10184	11255	7.82422	4.29493	7.27582	22.3842	N	N	10184,-10185,*	5204	227	0.0436202920830131	0.663397639363761	0.101149659983397	Viruses	 Unclassified	 Unclassified	 Caudovirales	 Siphoviridae	 Unclassified	 Geobacillus virus E3	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
