contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_1009	3206	1.45059	0.4231	0	0	N	N	*,1009,*	100	0	0	0	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0089
contig_10090	36797	8.13409	6.05241	9.02314	20.9377	N	N	*,10090,*	17892	63	0.00352112676056338	0.661101250912175	0.0844545283764711	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Prolixibacteraceae	 Draconibacterium	 Draconibacterium orientale	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0038
contig_10091	11121	2.46149	1.70446	1.23744	2.63781	N	N	*,10091,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10092	3956	4.65712	1.39806	15.0841	72.7373	N	N	*,10092,*	3188	53	0.016624843161857	0.687352031474515	0.0773660624338251	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Cloacibacillus	 Cloacibacillus porcorum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10093	33447	16.0586	145.129	32.0127	1147.45	N	N	10093,10094	27408	44	0.00160537069468768	0.67903808087399	0.0775201481901992	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Moraxella	 Moraxella osloensis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0053
contig_10094	22596	22.1454	71.6055	35.406	409.486	N	Y	10094	21480	95	0.00442271880819367	0.677794699463731	0.0734664872058893	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Moraxella	 Moraxella osloensis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10095	5118	3.66808	0.272149	1.44585	2.38885	N	N	*,10095,*	0	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Pediococcus	 Pediococcus acidilactici	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_10096	10270	3.74605	2.23787	1.47994	2.05243	N	N	*,10096,*	310	51	0.164516129032258	0.666145455851338	0.0455273874486949	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family IV. Incertae Sedis	 Mahella	 Mahella australiensis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10097	6127	2.81044	0.66166	0.907646	1.4908	N	N	*,10097,*	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	 Woeseiaceae	 Woeseia	 Woeseia oceani	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0023
contig_10098	5008	4.10766	1.89183	1.92754	3.14817	N	N	*,10098,*	0	0	0	0	0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium	 Rhizobium leguminosarum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0111
contig_10099	15563	2.60566	1.10282	2.71673	9.28123	N	N	*,10099,*	2840	230	0.0809859154929577	0.608351610086893	0.102487162569059	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum acetoxidans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0092
contig_101	2895	4.1173	0.556924	3.21239	5.63378	N	N	*,101,*	1125	135	0.12	0.611714797548131	0.0886879287425099	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Dehalobacter	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10100	6052	4.79431	1.78282	4.3365	56.5113	N	N	*,10100,*	363	0	0	0	0	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Acidaminococcus	 Acidaminococcus intestini	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10101	12106	2.27124	3.10719	1.71362	5.5936	N	N	*,10101,*	1843	196	0.106348345089528	0.653854414839659	0.0853399711749697	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10102	3929	1.82429	0.259752	0.810532	1.40766	N	N	*,10102,*	0	0	0	0	0	Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10104	20390	3.84852	1.72655	4.91868	7.70336	N	N	*,10104,*	1333	0	0	0	0	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma laidlawii	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0022
contig_10105	21924	2.95894	0.789739	1.06646	2.23388	N	N	*,10105,*	598	117	0.195652173913043	0.622134301791165	0.107455806583898	Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales	 Roseiflexaceae	 Roseiflexus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10106	23647	1.82376	0.878303	0.513725	1.05508	N	N	*,10106,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Clostridioides	 Clostridioides difficile	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10107	4649	3.988	2.05681	0.968882	2.13859	N	N	*,10107,*	0	0	0	0	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10108	42497	5.39363	9.85575	4.11928	13.5775	N	N	*,10108,*	6136	138	0.022490221642764	0.646272787391882	0.0879711137016367	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	1	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10113	6161	5.97338	1.29741	5.95858	11.5944	N	N	*,10113,*	1254	17	0.0135566188197767	0.643865937983585	0.0621961888303003	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Defluviitoga	 Defluviitoga tunisiensis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0093
contig_10114	18751	4.89694	4.02861	8.466	283.275	N	N	*,10114,*	2817	2	0.00070997515086972	0.758373205741627	0.0311004784688995	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_10116	9766	2.71745	0.848627	1.26789	1.94873	N	N	*,10116,*	85	8	0.0941176470588235	0.662878787878788	0.0607337669666067	Bacteria	 Deinococcus-Thermus	 Deinococci	 Deinococcales	 Trueperaceae	 Truepera	 Truepera radiovictrix	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10117	17694	7.22099	13.59	8.86964	28.5209	N	N	*,10117,*	14157	458	0.0323514868969414	0.656843778677908	0.0862243028455558	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum gibsoniae	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0035
contig_10118	13125	4.1452	1.69575	4.42559	7.58726	N	N	*,10118,*	723	0	0	0	0	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobulbaceae	 Desulfobulbus	 Desulfobulbus propionicus	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0034
contig_10119	8739	3.95762	7.54626	3.90709	14.9295	N	N	*,10119,*	2969	222	0.0747726507241495	0.654029812272765	0.0909318818409612	Bacteria	 Chloroflexi	 Dehalococcoidia	 Dehalococcoidales	 Dehalococcoidaceae	 Dehalococcoides	 Dehalococcoides mccartyi	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0023
contig_10120	8161	10.9835	20.8205	14.427	95.481	N	N	*,10120,*	7360	266	0.0361413043478261	0.676055279364728	0.0751263060359177	Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Helicobacteraceae	 Wolinella	 Wolinella succinogenes	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10121	7165	3.2144	2.29392	1.19501	12.7445	N	N	*,10121,*	348	8	0.0229885057471264	0.72013544734133	0.0702088390765367	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10122	7935	14.7025	61.3149	27.298	133.803	N	N	10122,-3532,-3530	7457	4	0.000536408743462518	0.724002446828534	0.0366508355114448	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10123	9475	4.31035	2.33812	7.58863	99.1621	N	N	10123,-3532,-3530	3064	2	0.000652741514360313	0.693181818181818	0.0568181818181818	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10126	7414	4.04405	2.05867	5.92194	11.8782	N	N	*,10126,*	1811	3	0.00165654334621756	0.773809523809524	0.0168358757425368	Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Parvimonas	 Parvimonas micra	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10127	30320	5.68817	5.9394	7.20965	26.1247	N	N	*,10127,*	9944	215	0.0216210780370072	0.626442485970016	0.0906137027262642	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Oscillospiraceae	 Oscillibacter	 Oscillibacter valericigenes	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10129	1522	3.0758	0.539835	8.2172	53.3666	N	Y	*,10129,*	712	8	0.0112359550561798	0.635912698412698	0.110608465322982	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Carnobacteriaceae	 Jeotgalibaca	 Jeotgalibaca dankookensis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0116
contig_10130	47327	4.59917	10.1906	3.36058	18.6849	N	N	*,10130,*	14035	1234	0.0879230495190595	0.633310311555399	0.107837141776428	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10131	14874	2.71577	1.32333	1.67869	3.02431	N	N	*,10131,*	90	2	0.0222222222222222	0.618181818181818	0.0181818181818182	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Blautia	 Blautia sp. YL58	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10132	28798	3.78533	3.34064	1.88052	8.75776	N	N	*,10132,*	615	22	0.0357723577235772	0.666916637294414	0.0752784987536776	Bacteria	 Kiritimatiellaeota	 Kiritimatiellae	 Kiritimatiellales	 Kiritimatiellaceae	 Kiritimatiella	 Kiritimatiella glycovorans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10133	9565	5.76283	4.44959	1.52002	2.30906	N	N	*,10133,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Syntrophomonadaceae	 Syntrophothermus	 Syntrophothermus lipocalidus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10134	2981	4.48817	0.545349	1.89721	2.18204	N	N	*,10134,*	0	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus anthracis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0026
contig_10135	4964	2.6155	0.260397	2.77586	3.95985	N	N	*,10135,*	0	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus mucilaginosus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10136	8292	2.67526	0.374344	1.127	3.50234	N	N	*,10136,*	84	0	0	0	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10137	20301	4.1989	8.67784	4.25135	28.691	N	N	*,10137,*	4324	133	0.0307585568917669	0.627918871623791	0.0904843877193545	Bacteria	 Firmicutes	 Clostridia	 Halanaerobiales	 Halobacteroidaceae	 Acetohalobium	 Acetohalobium arabaticum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10138	2374	1.16322	1.64089	0.6875	1.4664	N	N	*,10138,*	295	35	0.11864406779661	0.689774187186837	0.0999958242799227	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10139	4948	2.11005	0.615829	1.42997	4.13309	N	N	*,10139,*	510	31	0.0607843137254902	0.672204677043387	0.0533158432727993	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiales Family XIII. Incertae Sedis	 Unclassified	 [Eubacterium] sulci	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10140	3405	7.37665	5.91895	7.553	32.5945	N	N	*,10140,*	1410	55	0.0390070921985816	0.633200268982354	0.0805779062860347	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10141	17556	4.81903	6.02822	4.19465	11.48	N	N	*,10141,*	6550	468	0.0714503816793893	0.645132704677851	0.089869412867963	Bacteria	 Thermotogae	 Thermotogae	 Thermotogales	 Thermotogaceae	 Thermotoga	 Thermotoga caldifontis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0110
contig_10142	2997	2.73305	0.295553	0.809975	1.8005	N	N	*,10142,*	0	0	0	0	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10146	2755	9.34894	6.52373	19.271	110.007	N	Y	10146	2326	81	0.0348237317282889	0.662419408285331	0.0874628293925081	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10147	6550	90.3286	533.049	67.6472	740.86	N	N	*,10147,*	6454	64	0.00991633095754571	0.674807928871506	0.0543650499151	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Pseudoalteromonadaceae	 Pseudoalteromonas	 Pseudoalteromonas sp. OCN003	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10149	2761	10.8185	6.00142	15.6197	124.331	N	Y	10149	2578	195	0.0756400310318076	0.615697838739621	0.0938682386878357	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Staphylococcaceae	 Macrococcus	 Macrococcus caseolyticus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10150	4716	4.87254	1.71204	2.28909	2.83817	N	N	*,10150,*	61	0	0	0	0	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10151	23028	4.26379	2.11507	4.43566	12.1318	N	N	*,10151,*	3972	64	0.0161127895266868	0.610464470425408	0.0637075587848775	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0083
contig_10152	1502	2.94453	0.0613159	33.8425	168.377	N	Y	*,10152,*	1495	8	0.00535117056856187	0.689510733461477	0.0297003888540825	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10154	4373	0.647644	0.33199	3.45015	10.6508	N	N	*,10154,*	845	2	0.00236686390532544	0.742857142857143	0.0428571428571429	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Symbiobacteriaceae	 Symbiobacterium	 Symbiobacterium thermophilum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0097
contig_10155	14431	3.37637	0.850097	4.598	8.40947	N	N	*,10155,*	1013	12	0.0118460019743337	0.597727272727273	0.0323813792017614	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus mucilaginosus	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0092
contig_10156	2492	4.1883	9.35248	6.2532	37.9999	N	N	*,10156,*	1230	35	0.0284552845528455	0.734662825994095	0.0539768854198568	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Spirochaeta	 Spirochaeta thermophila	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_10157	6854	4.17229	0.659441	9.76387	11.8566	N	N	*,10157,*	4231	6	0.00141810446702907	0.735212703962704	0.0330357533591568	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Alicyclobacillaceae	 Kyrpidia	 Kyrpidia tusciae	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10158	14951	6.38254	6.65906	5.97811	10.6645	N	N	*,10158,*	2643	5	0.00189178963299281	0.703636363636364	0.0352558535084824	Bacteria	 Deferribacteres	 Deferribacteres	 Deferribacterales	 Deferribacteraceae	 Calditerrivibrio	 Calditerrivibrio nitroreducens	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0107
contig_10159	105077	6.8997	7.77871	5.61997	12.4227	N	N	*,10159,*	21560	259	0.012012987012987	0.669109171519609	0.0747107698959362	Bacteria	 Actinobacteria	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Rhodoluna	 Candidatus Rhodoluna planktonica	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0084
contig_10160	3227	5.61391	1.22154	6.22002	9.60336	N	N	*,10160,*	510	1	0.00196078431372549	0.5	0	Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Solitalea	 Solitalea canadensis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0074
contig_10161	10223	4.37308	8.92634	5.39343	27.177	N	N	*,10161,*	2746	34	0.0123816460305899	0.705107976060444	0.0615971536620633	Bacteria	 Kiritimatiellaeota	 Kiritimatiellae	 Kiritimatiellales	 Kiritimatiellaceae	 Kiritimatiella	 Kiritimatiella glycovorans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0084
contig_10162	10352	2.26681	0.924039	2.25564	6.42679	N	N	*,10162,*	479	39	0.081419624217119	0.661045364891519	0.0660721612627339	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sediminispirochaeta	 Sediminispirochaeta smaragdinae	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0084
contig_10163	19304	2.65772	1.38059	0.684296	3.10878	N	N	*,10163,*	86	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus acidiphilus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10164	4611	0.964358	0.0343808	0.000672495	0.000672193	N	N	*,10164,*	98	0	0	0	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides helcogenes	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10166	7340	0.896384	0.278732	0.426843	2.79101	N	Y	*,10166,*	235	0	0	0	0	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Runella	 Runella slithyformis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10167	115529	20.5477	44.0325	35.2055	182.756	N	N	10167	113706	1220	0.0107294250083549	0.627140402917408	0.0861817768457939	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Parabacteroides	 Parabacteroides distasonis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0091
contig_10168	17659	2.12348	1.63962	0.242732	0.465301	N	N	*,10168,*	1806	315	0.174418604651163	0.611087087733852	0.0943831164375656	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0089
contig_10169	40678	4.52998	4.06818	4.74492	12.4603	N	N	*,10169,*	9175	699	0.0761852861035422	0.632039263903725	0.089432590681121	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cyclobacteriaceae	 Cyclobacterium	 Cyclobacterium marinum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0031
contig_10170	6298	2.93722	0.573542	2.01383	4.98231	N	N	*,10170,*	0	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus larvae	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10171	10921	5.03064	4.68977	4.28382	7.40558	N	N	*,10171,*	1049	55	0.0524308865586273	0.665344403462191	0.0887540571429298	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0032
contig_10172	15341	7.36199	17.656	8.68481	100.7	N	N	*,10172,*	9966	541	0.0542845675296006	0.649996420039101	0.094946709299251	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10173	24784	3.16449	1.19536	1.71775	2.84401	N	N	*,10173,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium saccharoperbutylacetonicum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10174	3034	3.50381	0.316671	0.933773	1.37922	N	N	*,10174,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10175	12578	2.61281	1.05499	1.18474	2.67325	N	N	*,10175,*	0	0	0	0	0	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma oculi	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10176	7245	3.46779	0.426305	2.37463	2.99179	N	N	*,10176,*	9	0	0	0	0	Bacteria	 Thermotogae	 Thermotogae	 Kosmotogales	 Kosmotogaceae	 Kosmotoga	 Kosmotoga olearia	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10178	7833	3.05701	3.07992	2.15606	7.45493	N	N	*,10178,*	735	6	0.00816326530612245	0.654700854700855	0.0895316993886097	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0036
contig_10179	20011	5.85192	10.3249	3.37773	11.5877	N	N	*,10179,*	1517	20	0.01318391562294	0.558021561771562	0.0524344681458106	Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Peptoniphilus	 Peptoniphilus sp. ING2-D1G	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0076
contig_10180	24803	3.45199	1.49481	2.1354	5.03546	N	N	*,10180,*	832	15	0.0180288461538462	0.638643578643579	0.0674264192444095	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta pleomorpha	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10181	9208	3.76595	1.2106	1.37989	3.12146	N	N	*,10181,*	68	4	0.0588235294117647	0.625	0.0931694990624912	Bacteria	 Kiritimatiellaeota	 Kiritimatiellae	 Kiritimatiellales	 Kiritimatiellaceae	 Kiritimatiella	 Kiritimatiella glycovorans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10182	11403	2.77588	1.4218	0.986493	1.83036	N	N	*,10182,*	0	0	0	0	0	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Unclassified	 Anaerolineaceae bacterium oral taxon 439	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10183	8199	3.11728	0.829493	4.93776	8.15284	N	N	*,10183,*	617	0	0	0	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Fermentimonas	 Fermentimonas caenicola	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0002
contig_10184	11258	7.74487	4.71401	7.44715	25.6129	N	N	10184,-10185,*	5145	197	0.0382896015549077	0.654443109971243	0.0975482363280351	Viruses	 Unclassified	 Unclassified	 Caudovirales	 Siphoviridae	 Unclassified	 Geobacillus virus E3	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10188	13538	3.63654	1.34687	2.56633	5.23322	N	N	*,10188,*	329	2	0.0060790273556231	0.65	0.05	Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Solitalea	 Solitalea canadensis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10189	11628	3.96593	3.03924	1.65351	6.49254	N	N	*,10189,*	310	0	0	0	0	Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Murdochiella	 Murdochiella sp. Marseille-P2341	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10190	12476	5.32062	20.6982	2.10985	24.9124	N	N	*,10190,*	1804	66	0.0365853658536585	0.63871405566671	0.118419679926766	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	 Pseudoxanthomonas spadix	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_10191	7447	8.50459	21.7445	4.68412	27.6002	N	N	*,10191,*	5618	399	0.0710217159131363	0.654104721319648	0.0971716641607568	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	 Methanoculleus sp. MAB1	0	0	r10	2021-08-31	Nanopore-Illumina	NA
