contigName	contigLen	totalAvgDepth	6_cov.bam	6_cov.bam-var
contig_29108	24269	0.753182	0.753182	3.70105
contig_17149	1835	14.3822	14.3822	32.0142
contig_7802	2771	1.42655	1.42655	3.79054
contig_22014	8851	21.5822	21.5822	38.4076
contig_12098	3241	2.72177	2.72177	8.13511
contig_19330	3974	2.92756	2.92756	10.5872
contig_5785	13644	1.45168	1.45168	3.11521
contig_30203	15014	0.548574	0.548574	4.48883
contig_26076	55730	0.0063692	0.0063692	0.00729532
contig_23017	3060	0.755326	0.755326	1.38529
contig_23045	2445	2.46449	2.46449	3.48508
contig_19737	2127	11.3171	11.3171	52.2295
contig_11188	3626	2.64212	2.64212	4.635
contig_1923	10197	1.87698	1.87698	10.8522
contig_7776	72345	3.33922	3.33922	6.9993
contig_18338	15564	2.5689	2.5689	25.0003
contig_18006	11822	0.383139	0.383139	0.971838
contig_25350	10458	0	0	0
contig_26655	9861	0	0	0
contig_9885	7434	0	0	0
contig_14910	249629	0.0754733	0.0754733	0.134867
contig_11277	9094	2.75704	2.75704	7.04992
contig_23089	5101	17.0315	17.0315	423.566
contig_15338	12896	2.36764	2.36764	4.67808
contig_29372	13262	0.430979	0.430979	1.36397
contig_14496	9959	0.0457743	0.0457743	0.0534697
contig_28400	62400	0.482908	0.482908	1.74
contig_28256	33788	3.46498	3.46498	6.55773
contig_4020	12412	14.1389	14.1389	72.3494
contig_27346	6340	0.694023	0.694023	1.25417
contig_4627	38073	67.4195	67.4195	1396.67
contig_20869	6895	0	0	0
contig_11631	5820	30.6836	30.6836	130.546
contig_20586	1930	2.31517	2.31517	7.72145
contig_22077	8633	0.0136744	0.0136744	0.0545151
contig_30918	10450	0.0579612	0.0579612	0.0571295
contig_17658	4496	0.137368	0.137368	0.204594
contig_26579	5463	2.49313	2.49313	25.5295
contig_25083	11211	0.0812766	0.0812766	0.129277
contig_7826	27627	1.51287	1.51287	7.09305
contig_5778	4135	0	0	0
contig_22528	7851	0.0384366	0.0384366	0.0473485
contig_25794	5626	0.236304	0.236304	0.357277
contig_18366	8392	0.239262	0.239262	0.41113
contig_4015	43515	12.8796	12.8796	58.9863
contig_27208	18208	0.0104109	0.0104109	0.0103024
contig_17375	32776	2.41773	2.41773	5.09303
contig_25024	6062	5.96482	5.96482	10.6093
contig_17662	11176	0	0	0
contig_24569	65321	0.000537049	0.000537049	0.000536567
contig_22265	18363	1.27524	1.27524	2.47505
contig_13517	8750	1.22395	1.22395	1.45395
contig_2597	28039	33.3	33.3	747.894
contig_28863	19521	0.00258118	0.00258118	0.00257483
contig_27607	33782	2.18958	2.18958	3.88589
contig_22873	18664	0.998866	0.998866	1.79169
contig_25877	16700	0.00870091	0.00870091	0.0282039
contig_852	10926	1.4498	1.44989	2.57101
contig_18926	6028	5.25825	5.25825	68.8773
contig_24281	1691	86.9779	86.9779	1278.35
contig_29777	10887	0	0	0
contig_21236	71438	1.94341	1.94341	4.06505
contig_22802	13237	0.665393	0.665393	0.820187
contig_14939	2265	0.964539	0.964539	0.944325
contig_4179	35940	5.37821	5.37823	7.63723
contig_29885	11472	2.69131	2.69131	4.83698
contig_21025	1987	1.35602	1.35602	1.77951
contig_12039	6448	2.44728	2.44728	5.21991
contig_28639	7430	0	0	0
contig_12855	24073	0.740292	0.740292	1.22138
contig_10120	10792	10.857	10.857	171.019
contig_2583	11565	0.30495	0.30495	0.66068
contig_18615	2087	0.717605	0.717605	0.654202
contig_5527	3172	0	0	0
contig_20147	9614	0.209108	0.209108	0.269994
contig_23901	5751	0.883592	0.883592	2.35634
contig_10459	13606	0	0	0
contig_1159	47410	4.41854	4.41856	50.2053
contig_12472	1707	0.150931	0.150931	0.128234
contig_6026	12410	2.81411	2.81411	6.15514
contig_15329	14966	0.155305	0.155305	0.237873
contig_651	157950	18.348	18.348	80.7217
contig_21747	3446	0.524575	0.524575	0.608808
contig_28510	8684	4.08519	4.08519	12.2696
contig_11886	7009	0.0192448	0.0192448	0.0188768
contig_15032	5027	1.48985	1.48985	1.75034
contig_21041	10708	0	0	0
contig_18242	4880	2.91564	2.91564	5.09143
contig_26672	60525	80.0219	80.0219	760.327
contig_26393	4081	0	0	0
contig_13866	7270	0.222191	0.222191	0.315252
contig_24038	2707	2.28002	2.28002	4.29017
contig_772	59708	3.59245	3.59245	27.6553
contig_21831	15936	0.00342075	0.00342075	0.00340918
contig_6930	31945	6.09181	6.09181	94.5652
contig_3464	17630	0.376545	0.376545	0.652212
contig_14300	15237	0	0	0
contig_18501	15521	4.48032	4.48032	9.61838
contig_13852	2350	0.103636	0.103636	0.196622
contig_22348	4490	0.804608	0.804608	1.46358
contig_27092	39838	2.25897	2.25897	12.6789
contig_21135	20699	1.43399	1.43399	2.2168
contig_28426	132339	0.550621	0.550621	0.768715
contig_23735	10372	1.83125	1.83125	3.77337
contig_21532	11396	0.604837	0.604837	0.8219
contig_4880	18742	1.2394	1.2394	2.53302
contig_26792	4084	4.31774	4.31774	43.4461
contig_9228	4230	0.0757353	0.0757353	0.12101
contig_24964	4643	0.121077	0.121077	0.106438
contig_1655	31706	0.159209	0.159209	0.238395
contig_8754	76784	0.562896	0.562896	2.43296
contig_25297	11127	0	0	0
contig_14517	4882	0.64497	0.645182	1.57407
contig_23231	16537	0.952584	0.952584	1.92985
contig_29762	61368	3.38015	3.38015	5.56817
contig_30237	110251	3.30362	3.30362	5.46137
contig_14608	5579	0.0475226	0.0475226	0.0452724
contig_3556	1099	0	0	0
contig_27568	32252	3.1517	3.1517	7.45622
contig_30241	12822	2.27502	2.27502	5.59038
contig_30138	19755	0.0222902	0.0222902	0.269802
contig_17812	2554	1.32612	1.32612	3.18705
contig_21590	7006	0.838536	0.838536	1.0343
contig_18200	4487	0.335716	0.335716	0.5261
contig_16600	11425	0.145011	0.145011	0.475212
contig_10521	6440	0.115739	0.115739	0.121103
contig_24034	4161	0.112191	0.112191	0.13304
contig_6281	36714	3.31679	3.31679	10.6588
contig_29120	3566	0.403103	0.403103	0.979243
contig_13537	42885	0	0	0
contig_29586	49329	13.9143	13.9143	58.8959
contig_24741	5542	0.338464	0.33865	0.661427
contig_22965	40734	0.175784	0.175784	0.481141
contig_20200	16149	0.0190637	0.0190637	0.0234524
contig_28933	1269	0	0	0
contig_30131	396303	0.000509904	0.000509904	0.000852822
contig_10564	1805	0	0	0
contig_27821	11791	0	0	0
contig_9672	33254	0.085609	0.085609	0.117249
contig_4191	4956	5.88556	5.88556	20.1298
contig_3732	14698	10.2145	10.2145	131.028
contig_9753	2205	0	0	0
contig_12046	16009	0.850558	0.850558	1.42138
contig_18226	10602	19.459	19.459	52.2026
contig_20639	23529	6.07468	6.07468	90.6504
contig_7369	14664	0.343324	0.343324	0.474123
contig_20304	4550	0.62	0.62	0.857625
contig_17145	14927	0	0	0
contig_24811	2936	3.39411	3.39411	3.58967
contig_8517	6272	5.6408	5.6408	15.709
contig_5151	34354	0.551076	0.551076	1.67802
contig_2046	14540	0.537596	0.537596	2.5417
contig_13433	63122	0.0373023	0.0373023	0.050097
contig_4464	33644	7.91993	7.91993	18.906
contig_8609	19625	0	0	0
contig_6736	3481	2.1396	2.1399	25.1097
contig_17111	13484	0.544323	0.544323	0.899268
contig_10238	5416	0.828902	0.828902	1.07784
contig_3883	17529	7.69204	7.69204	50.6603
contig_8462	26341	0.48341	0.48341	1.12377
contig_12306	8578	2.21856	2.21856	15.4041
contig_29306	33261	1.40805	1.40805	3.01098
contig_17640	2865	14.9646	14.9646	904.021
contig_24228	5625	0.761279	0.761279	0.716285
contig_21872	5849	4.8505	4.8505	7.76857
contig_18729	10972	0.350397	0.350397	1.18984
contig_24863	6270	0.0323529	0.0323529	0.0871973
contig_17011	94192	0.00156313	0.00156313	0.00525957
contig_6893	3841	23.5671	23.5671	158.432
contig_27856	16412	0.115115	0.115115	0.145028
contig_15545	236465	11.4257	11.4257	33.6387
contig_4412	16793	7.94634	7.94634	49.3309
contig_12498	28878	1.11974	1.11974	1.72843
contig_17142	24577	0.131739	0.13178	0.176241
contig_27284	19417	2.33399	2.33399	5.54265
contig_6950	8257	0	0	0
contig_27496	20205	6.61147	6.61147	10.4623
contig_29335	41624	0.470777	0.470777	0.603482
contig_1166	15093	0.759955	0.759955	1.68642
contig_11927	148665	64.2182	64.2182	2597.75
contig_10867	7583	3.38773	3.38773	29.9928
contig_1349	13464	3.54131	3.54131	32.4163
contig_8620	59632	0.720319	0.720319	3.23053
contig_21856	6308	0	0	0
contig_11586	8817	0	0	0
contig_30711	12377	0.529484	0.529484	0.714531
contig_4242	129944	14.0428	14.0428	68.6205
contig_28817	4900	0	0	0
contig_30987	8618	0.0435758	0.0435758	0.0541952
contig_9626	30147	0.918525	0.918525	1.55086
contig_22441	24160	0.0229488	0.0229488	0.0548002
contig_22799	7168	0.101311	0.101311	0.126111
contig_23157	13304	1.07526	1.07534	1.29665
contig_20741	37879	5.96957	5.9696	97.6956
contig_7830	19109	1.27517	1.27517	2.48195
contig_17909	38203	2.57896	2.57896	14.7511
contig_24997	4186	0.597869	0.597869	1.51778
contig_5153	25037	5.28469	5.28469	9.39092
contig_23746	13280	1.29558	1.29558	1.86441
contig_21931	7678	0.792375	0.792375	1.57068
contig_11377	21801	0.681031	0.681077	6.01579
contig_6160	18581	0.191471	0.191471	0.884649
contig_3492	1620	0.1	0.1	0.0900603
contig_9207	40046	8.88555	8.88555	143.614
contig_30463	17232	0	0	0
contig_8311	13760	9.14533	9.14533	298.056
contig_28270	11674	5.78332	5.78332	11.2371
contig_3279	2002	1.08315	1.08369	7.92763
contig_28530	56082	0.248355	0.248355	0.355061
contig_14683	22653	3.98485	3.98485	18.622
contig_28633	13321	6.75552	6.75552	144.821
contig_28088	48876	0.324139	0.324139	0.464926
contig_28030	55920	4.92881	4.92881	9.00361
contig_20338	26048	37.9515	37.9515	479.288
contig_20644	4761	45.1277	45.1277	3665.56
contig_19197	87872	0.0063838	0.0063838	0.0248373
contig_17713	13600	0.0433457	0.0433457	0.04148
contig_15291	258201	0.223839	0.223839	2.47748
contig_16100	6891	0.440142	0.440142	0.858933
contig_25925	15034	0	0	0
contig_8910	13910	3.17594	3.17594	7.07179
contig_27995	11313	18.8165	18.8166	150.389
contig_17132	11574	0.038778	0.038778	0.0372751
contig_29527	14339	0.00253718	0.00253718	0.00253099
contig_17755	7032	0.0825341	0.0825341	0.0757352
contig_27382	29601	0.496554	0.496554	0.662086
contig_23355	14123	1.32005	1.32005	7.74768
contig_25979	5653	0.818281	0.818281	1.21308
contig_16699	3859	35.4133	35.4133	54.602
contig_12780	4151	10.3784	10.3784	151.019
contig_23562	6843	7.10175	7.10175	13.7855
contig_17408	3858	4.53101	4.53101	22.6636
contig_752	8806	0.983595	0.983595	2.57721
contig_5715	4712	0.587462	0.587462	0.763365
contig_6161	110512	0.112394	0.112394	0.47152
contig_22683	41656	0.664265	0.664289	8.84485
contig_21425	2594	0.426759	0.426759	0.483792
contig_22227	11922	2.43026	2.43026	86.7983
contig_17773	12974	4.28065	4.28065	7.7939
contig_28222	13282	0.287313	0.287313	0.364376
contig_18519	22706	1.51893	1.51893	4.6886
contig_27627	45280	5.2616	5.2616	12.6941
contig_23097	7362	2.59456	2.59456	4.0816
contig_19415	18808	5.37528	5.37533	18.3908
contig_24375	2437	0.131176	0.131176	0.20326
contig_24118	8498	1.7597	1.7597	2.43855
contig_27372	13138	0.174007	0.174007	0.37135
contig_9537	997270	0.874145	0.874145	1.52945
contig_8998	7428	0.0218467	0.0218467	0.0815684
contig_8399	2539	1.17581	1.17581	11.5154
contig_23678	5473	0.137892	0.137892	0.229036
contig_23033	5504	0	0	0
contig_24524	21298	0.160157	0.160157	0.234041
contig_19739	5134	0	0	0
contig_19813	12639	0	0	0
contig_18208	12777	0.0673953	0.0673953	0.279804
contig_3996	7907	1.1431	1.1431	1.63375
contig_26778	3020	0.49547	0.49547	1.41921
contig_8468	13280	1.98766	1.98766	2.68577
contig_1299	3323	2.52506	2.52506	11.4587
contig_20905	4317	8.34461	8.34461	36.6107
contig_10762	7120	3.55165	3.55165	56.6924
contig_15002	2872	0.668993	0.668993	1.12558
contig_1525	4123	4.27737	4.27737	14.2383
contig_17147	18214	1.35861	1.35861	2.15763
contig_7585	205984	4.49188	4.49188	11.4566
contig_2207	9828	2.56396	2.56396	12.7596
contig_24100	8542	0.0208532	0.0208532	0.0366245
contig_29380	48057	18.7489	18.7489	295.863
contig_28637	6756	1.61898	1.61898	5.01004
contig_6829	2501	0.0603998	0.0603998	0.0567749
contig_27340	36994	1.05404	1.05404	1.60597
contig_14896	8531	2.26512	2.26512	4.90222
contig_21634	19569	0.797672	0.797672	1.58802
contig_17927	18503	1.84798	1.84798	5.13675
contig_20648	28480	0.140734	0.140769	0.152439
contig_13567	66006	0.385675	0.385675	0.591781
contig_7518	20807	0.605751	0.605751	1.01959
contig_19396	22302	0	0	0
contig_18730	19728	2.1137	2.1137	6.27927
contig_9138	12961	0.575365	0.575365	1.80298
contig_575	12126	0.537659	0.537659	0.698227
contig_27735	96825	7.0441	7.0441	11.4895
contig_27690	9128	0.183226	0.183226	1.03811
contig_5293	10496	41.4969	41.4969	507
contig_6009	1598	24.6692	24.6692	118.439
contig_20547	25966	0.642315	0.642315	0.942839
contig_25382	3072	0.979124	0.979124	2.19564
contig_19796	16396	0.655177	0.655177	1.32468
contig_22285	5569	0.199668	0.199668	0.213351
contig_27739	20437	7.40459	7.40459	51.8351
contig_17068	7959	1.0534	1.0534	1.42608
contig_17209	12014	0.763739	0.763739	1.16527
contig_3296	1704	6.32175	6.32175	92.45
contig_24517	6869	0	0	0
contig_21212	12788	1.45601	1.45601	2.22754
contig_9629	1142	0	0	0
contig_8149	306065	11.6015	11.6015	40.891
contig_12315	49633	0.148374	0.148394	0.194267
contig_10422	1502	13.7604	13.7604	34.2533
contig_9613	16715	9.61944	9.61944	35.532
contig_7520	4213	0.209697	0.209697	0.302625
contig_18033	15798	0.385161	0.385161	0.596934
contig_11284	10051	2.79043	2.79043	3.20541
contig_21001	169475	0.993002	0.993002	1.67272
contig_20860	24765	5.33719	5.33719	8.81453
contig_5392	13279	2.26521	2.26521	7.62072
contig_20542	6088	2.27652	2.27669	14.9407
contig_361	22998	6.48017	6.48017	29.4005
contig_6550	15772	6.12815	6.12815	66.0173
contig_5572	611325	3.61151	3.61151	10.1924
contig_4766	1819	54.1959	54.1959	1871.52
contig_13735	10457	1.77578	1.77578	4.07018
contig_4587	8983	0.609306	0.609306	0.657696
contig_5117	21280	2.18689	2.18689	5.71751
contig_30326	30618	0.248195	0.248195	1.34584
contig_20413	36330	0.517551	0.517551	1.05433
contig_12862	9953	9.50587	9.50597	96.6103
contig_21436	4234	0.146915	0.146915	0.228716
contig_9359	19499	2.41253	2.41253	3.57895
contig_28485	38440	0.181614	0.181614	0.347849
contig_3410	34810	0.290421	0.290421	1.03788
contig_10012	5238	14.093	14.093	123.363
contig_15727	13077	0.0232072	0.0232072	0.0226713
contig_29620	88555	0.0461512	0.0461625	0.211533
contig_23423	12711	0.0229281	0.0229281	0.0224027
contig_15001	3200	3.42197	3.42197	16.3335
contig_776	5923	1.03378	1.03378	8.10328
contig_27808	42480	1.83886	1.83886	4.35297
contig_12688	37581	0.0476343	0.0476343	0.0667585
contig_29564	1573	0.805341	0.805341	0.948707
contig_4808	18250	4.55834	4.55834	9.47111
contig_29742	23611	0.876817	0.876817	1.36488
contig_21526	9734	5.37177	5.37187	14.6765
contig_26175	15382	0.0915179	0.0915179	0.410105
contig_8016	17878	4.45121	4.45121	7.82582
contig_19659	11831	0.530348	0.530348	0.735905
contig_6236	21149	2.78361	2.78361	4.40828
contig_20482	12382	0	0	0
contig_11979	30305	6.25578	6.25578	81.8785
contig_23660	7129	3.67531	3.67531	255.589
contig_25120	11831	0.177211	0.177211	0.273249
contig_10209	6932	3.27543	3.27543	21.4945
contig_6358	18165	1.91946	1.91946	8.44643
contig_26887	21131	1.3793	1.3793	7.04373
contig_11531	12788	0.382735	0.382735	1.32543
contig_22339	19397	0.111965	0.111965	0.200604
contig_23093	24151	24.8366	24.8366	125.905
contig_14203	102277	65.6852	65.6852	763.806
contig_18311	18392	0.446223	0.446223	0.589924
contig_21670	11308	0.436727	0.436727	0.754402
contig_23926	14530	0.847218	0.847218	1.33427
contig_22250	1233	1.36288	1.36288	1.82659
contig_25153	10064	0.65231	0.65231	0.755612
contig_5080	206131	0.518237	0.518237	0.814395
contig_13332	4800	0.348602	0.348602	1.43604
contig_28869	7215	1.10149	1.10163	1.36968
contig_13643	53423	1.67888	1.67888	2.76425
contig_12897	31383	0	0	0
contig_1784	1367	0	0	0
contig_24427	14543	0.00500243	0.00500243	0.00998067
contig_11917	19225	0.0549934	0.0549934	0.0624786
contig_24551	9604	1.69674	1.69674	4.13466
contig_18948	8641	1.5315	1.5315	2.87825
contig_30069	16661	0.643571	0.643571	1.1645
contig_10640	33763	2.01874	2.01874	3.6913
contig_21448	12249	0.937268	0.937268	2.84087
contig_18064	24715	4.51398	4.51398	8.33671
contig_4435	12566	6.56258	6.56258	15.093
contig_21833	4223	25.8269	25.8269	937.335
contig_27187	21385	30.0861	30.0861	196.698
contig_13066	46779	0.465011	0.465011	5.12179
contig_8633	13268	0.97088	0.97088	1.49959
contig_27670	34959	3.29389	3.29389	5.73428
contig_4714	1605	19.8777	19.8777	438.753
contig_9801	1918	0.0848416	0.0848416	0.0776887
contig_18977	1859	0.63663	0.63663	1.86494
contig_18321	4495	1.07319	1.07342	1.69561
contig_20742	5180	0.725447	0.725447	1.03362
contig_26303	16780	0.675225	0.675225	1.08552
contig_23257	10426	0	0	0
contig_5174	31974	20.4911	20.4911	435.496
contig_24869	13405	0.00467748	0.00467748	0.00465602
contig_21094	34447	2.35091	2.35091	4.32695
contig_28089	39067	0.244418	0.244418	0.42618
contig_28020	22350	2.40982	2.40982	19.6021
contig_17856	11395	40.0804	40.0805	360.138
contig_26692	10043	31.5295	31.5295	296.772
contig_15199	9690	0.350629	0.350629	0.493192
contig_26433	57957	6.54313	6.54313	11.6243
contig_12951	1843	11.5629	11.5629	84.8477
contig_2968	4380	3.3565	3.3565	5.80854
contig_8946	22528	0.269953	0.269953	0.327542
contig_18685	1483	1.66167	1.66167	5.95682
contig_15656	8740	1.76519	1.76519	5.70672
contig_4770	5443	10.0255	10.0257	134.403
contig_22913	1457	0.107881	0.107881	0.0963153
contig_21706	31312	0.965118	0.965118	1.58247
contig_16798	29834	14.3315	14.3315	85.1182
contig_17069	26127	2.34646	2.3465	6.02883
contig_27276	17775	2.56153	2.56153	6.00855
contig_4883	9937	8.84295	8.84295	44.0796
contig_6492	7426	2.11023	2.11036	5.76499
contig_24752	11597	0	0	0
contig_11555	28155	3.33783	3.33783	10.0395
contig_25898	35946	0.70642	0.70642	1.09466
contig_24587	8857	0.0147008	0.0147008	0.0144856
contig_27472	16178	0.509109	0.509171	0.834568
contig_26640	6611	0.560749	0.560749	0.622207
contig_26915	80354	0.864969	0.864969	2.18096
contig_814	8695	9.94874	9.94874	50.8503
contig_17479	4377	3.86775	3.86775	9.81713
contig_3191	29831	13.2402	13.2402	138.422
contig_1780	33263	3.75614	3.75614	8.49764
contig_26492	3343	0	0	0
contig_17108	9683	1.98678	1.98678	13.3356
contig_28589	2037	0	0	0
contig_4805	19539	0.79705	0.79705	1.00266
contig_6327	42865	0.134683	0.134683	0.184522
contig_29307	35538	0.233045	0.233045	3.68431
contig_6074	32727	0.351874	0.351874	0.772802
contig_20811	9719	0.0156756	0.0156756	0.01543
contig_570	36892	14.6445	14.6445	236.242
contig_30372	29642	0.0101722	0.0101722	0.0100591
contig_11067	8469	18.9455	18.9455	98.3947
contig_30366	5968	0.292712	0.292884	0.479411
contig_9952	20220	2.97773	2.97773	11.13
contig_2290	565496	15.4663	15.4663	95.7764
contig_19587	2750	0.305769	0.306154	1.31218
contig_680	33108	1.5345	1.5345	11.9315
contig_921	3684	2.65167	2.65167	4.21455
contig_23841	28482	0.0170832	0.0170832	0.0211763
contig_8308	116449	8.83037	8.83037	460.35
contig_15930	7061	4.63001	4.63001	6.46028
contig_27357	23576	1.13861	1.13861	2.08876
contig_7676	39494	8.8886	8.8886	41.2444
contig_13827	16980	3.53161	3.53161	15.1999
contig_16266	11180	4.92013	4.92013	16.1866
contig_6741	10335	0.332842	0.332842	0.419084
contig_30176	25221	5.44749	5.44749	9.16068
contig_10706	380907	52.7919	52.7919	336.353
contig_9831	3905	2.25273	2.25273	5.83403
contig_9651	39176	79.6068	79.6068	708.135
contig_15155	4582	52.0848	52.0848	259.189
contig_7025	3165	102.753	102.753	282.846
contig_10092	4785	0.609061	0.609061	2.50193
contig_14152	3059	0.586456	0.586456	0.779049
contig_15145	2533	0.878305	0.878305	0.554446
contig_29402	39590	5.69997	5.69997	18.9454
contig_22219	4348	0.569557	0.569557	0.571179
contig_14215	19290	0.794462	0.794462	1.10629
contig_27291	12290	0	0	0
contig_4774	10406	7.80012	7.80012	86.8913
contig_24890	6242	5.50525	5.50525	9.33186
contig_9072	72230	102.426	102.426	434.823
contig_12880	13990	3.7341	3.7341	6.52172
contig_8201	6523	0.0702966	0.0704535	0.0655016
contig_10553	206034	12.1332	12.1332	26.3011
contig_2229	3644	23.9124	23.9124	566.405
contig_20612	1704	43.4402	43.4402	186.928
contig_28646	27206	7.92785	7.92785	195.499
contig_23771	11182	6.11258	6.11258	13.537
contig_21337	4259	11.7452	11.7452	27.5249
contig_6535	3472	0	0	0
contig_28435	8040	0.0447402	0.0447402	0.186731
contig_15557	2831	3.37822	3.37822	31.3437
contig_12785	34596	3.12213	3.12213	6.77716
contig_1461	34508	7.74402	7.74402	200.174
contig_3774	3223	7.2971	7.2971	34.7463
contig_17808	31906	1.0297	1.02973	1.55474
contig_27419	27288	3.41153	3.41153	9.66352
contig_8190	10071	0.389376	0.389376	0.927669
contig_25094	4798	0.0645439	0.0645439	0.0604029
contig_24430	7337	1.22582	1.22582	1.94834
contig_9511	27396	1.30188	1.30188	2.79037
contig_411	59047	1.58743	1.58743	4.98993
contig_20949	8422	0	0	0
contig_21787	15671	0.564783	0.564783	2.76088
