contigName	contigLen	totalAvgDepth	1_cov.bam	1_cov.bam-var
contig_16101	53893	4.821	4.821	3.67198
contig_26074	16194	3.25106	3.25106	4.2296
contig_30249	20397	55.1545	55.1545	913.517
contig_14156	557670	63.9146	63.9146	262.22
contig_1061	75143	4.31606	4.31606	2.94343
contig_28172	3058	17.4281	17.4281	10.8922
contig_8801	5932	7.35922	7.35922	3.87456
contig_22169	2266	7.61437	7.61437	14.2948
contig_25665	11908	2.80031	2.80031	1.71765
contig_30909	47991	25.8565	25.8565	31.3164
contig_20907	6299	3.1745	3.1745	1.22609
contig_12728	70128	37.0294	37.0294	624.174
contig_1483	188448	9.86377	9.86377	40.0585
contig_11404	1456	0.98928	0.98928	0.528624
contig_1891	14912	4.38267	4.38267	1.49759
contig_21257	4836	4.26782	4.26782	1.32745
contig_29557	5893	3.06321	3.06321	1.15738
contig_10253	3417	1.588	1.588	2.75853
contig_26013	7163	4.04278	4.04292	1.73167
contig_22990	8374	28.9354	28.9354	42.1053
contig_29108	24269	3.09768	3.09768	0.901565
contig_17149	1835	7.24214	7.24214	2.18958
contig_7802	2771	1.79893	1.79893	1.35002
contig_22014	8851	53.2738	53.2738	154.35
contig_12098	3241	2.50793	2.50793	0.465548
contig_19330	3974	1.8818	1.8818	0.294143
contig_5785	13644	2.82674	2.82674	0.874908
contig_30203	15014	1.9702	1.9702	2.58993
contig_26076	55730	3.64962	3.64962	2.72133
contig_23017	3060	9.90997	9.91031	2.21842
contig_23045	2445	4.95033	4.95033	1.53632
contig_19737	2127	8.48356	8.48356	2.79845
contig_11188	3626	4.78136	4.78136	1.73638
contig_1923	10197	4.70598	4.70598	2.12446
contig_7776	72345	4.03666	4.03666	3.20079
contig_18338	15564	0.649085	0.649085	1.90336
contig_18006	11822	5.50111	5.5012	2.63541
contig_25350	10458	3.80151	3.80151	0.486642
contig_26655	9861	3.44012	3.44012	1.8347
contig_9885	7434	3.1841	3.1841	1.21017
contig_14910	249629	9.18522	9.18522	11.5131
contig_11277	9094	6.05199	6.05199	2.76322
contig_23089	5101	4.07312	4.07312	0.668609
contig_15338	12896	3.70163	3.70163	2.60037
contig_29372	13262	7.04187	7.04187	16.7954
contig_14496	9959	2.20746	2.20746	4.89081
contig_28400	62400	4.30225	4.30225	10.4588
contig_28256	33788	5.39527	5.39527	2.80293
contig_4020	12412	26.9772	26.9772	114.842
contig_27346	6340	2.94491	2.94491	2.06656
contig_4627	38073	77.3976	77.3976	927.059
contig_20869	6895	2.96175	2.96175	0.865421
contig_11631	5820	3.50935	3.50935	0.953741
contig_20586	1930	0.34382	0.34382	0.225743
contig_22077	8633	5.48568	5.48568	3.1015
contig_30918	10450	2.89369	2.89369	0.731207
contig_17658	4496	8.01381	8.01381	2.6059
contig_26579	5463	6.32355	6.32355	7.20756
contig_25083	11211	1.97541	1.97541	1.77101
contig_7826	27627	5.77774	5.77774	12.7224
contig_5778	4135	3.78545	3.78545	1.92555
contig_22528	7851	2.30152	2.30152	0.308825
contig_25794	5626	2.88349	2.88349	0.584065
contig_18366	8392	5.12485	5.12485	4.89673
contig_4015	43515	5.65666	5.65666	9.03289
contig_27208	18208	3.66441	3.66441	2.37843
contig_17375	32776	5.03975	5.03975	6.70327
contig_25024	6062	15.6779	15.6779	26.4528
contig_17662	11176	4.93706	4.93706	5.59815
contig_24569	65321	5.18811	5.18811	3.74485
contig_22265	18363	3.29259	3.29259	2.77133
contig_13517	8750	4.85965	4.85965	2.2483
contig_2597	28039	36.1261	36.1261	241.002
contig_28863	19521	24.6671	24.6671	25.7307
contig_27607	33782	4.34072	4.34072	3.54953
contig_22873	18664	4.64422	4.64427	4.47512
contig_25877	16700	4.00308	4.00308	1.33967
contig_852	10926	7.63215	7.63215	26.6019
contig_18926	6028	5.88568	5.88568	19.5381
contig_24281	1691	36.1512	36.1518	272.629
contig_29777	10887	4.50163	4.50172	1.87781
contig_21236	71438	6.8254	6.8254	5.67767
contig_22802	13237	3.38129	3.38129	1.5405
contig_14939	2265	2.96738	2.96738	1.27944
contig_4179	35940	4.55915	4.55915	3.55167
contig_29885	11472	7.07543	7.07543	10.3554
contig_21025	1987	9.00871	9.00871	0.705806
contig_12039	6448	5.38552	5.38552	2.64917
contig_28639	7430	10.2975	10.2975	3.06654
contig_12855	24073	6.44685	6.44685	6.0256
contig_10120	10792	12.8408	12.8408	14.1823
contig_2583	11565	28.5065	28.5065	15.2268
contig_18615	2087	3.85596	3.85596	0.333065
contig_5527	3172	7.69722	7.69722	5.4426
contig_20147	9614	5.16314	5.16314	2.58796
contig_23901	5751	4.16319	4.16319	3.57265
contig_10459	13606	6.20682	6.20682	1.9697
contig_1159	47410	37.9495	37.9495	2665.05
contig_12472	1707	11.3102	11.3102	12.934
contig_6026	12410	4.30742	4.30742	2.6381
contig_15329	14966	3.15477	3.15477	2.33642
contig_651	157950	79.9799	79.9799	348.014
contig_21747	3446	3.00607	3.00607	1.53803
contig_28510	8684	10.2742	10.2742	16.4574
contig_11886	7009	10.6637	10.6637	11.9173
contig_15032	5027	3.33484	3.33484	0.5152
contig_21041	10708	3.81379	3.81379	1.60696
contig_18242	4880	3.8241	3.8241	0.650818
contig_26672	60525	4.99001	4.99001	4.3841
contig_26393	4081	2.40142	2.40142	0.522775
contig_13866	7270	2.03525	2.03525	0.377036
contig_24038	2707	2.52914	2.52914	0.277417
contig_772	59708	9.84432	9.84432	54.5292
contig_21831	15936	4.07076	4.07076	2.93426
contig_6930	31945	113.602	113.602	1994.27
contig_3464	17630	2.50824	2.50824	0.725122
contig_14300	15237	2.83821	2.83821	1.73513
contig_18501	15521	12.542	12.542	37.647
contig_13852	2350	1.86636	1.86636	0.881646
contig_22348	4490	3.54447	3.54447	1.54054
contig_27092	39838	8.57405	8.57405	19.4871
contig_21135	20699	3.93927	3.93927	2.49366
contig_28426	132339	16.6694	16.6694	28.0875
contig_23735	10372	3.865	3.865	2.05701
contig_21532	11396	3.74169	3.74169	2.62232
contig_4880	18742	11.9372	11.9372	30.0358
contig_26792	4084	3.55618	3.55618	0.41117
contig_9228	4230	18.5703	18.5703	23.2054
contig_24964	4643	2.57	2.57	0.413903
contig_1655	31706	4.96121	4.96121	8.39186
contig_8754	76784	9.94017	9.94017	35.1437
contig_25297	11127	2.83957	2.83957	1.11556
contig_14517	4882	4.97189	4.97189	1.21861
contig_23231	16537	5.42064	5.42064	5.17185
contig_29762	61368	5.88208	5.88208	3.81316
contig_30237	110251	10.5205	10.5205	10.9211
contig_14608	5579	1.99853	1.99853	1.53058
contig_3556	1099	1.58272	1.58272	0.243412
contig_27568	32252	3.65466	3.65466	3.13926
contig_30241	12822	8.74416	8.74424	12.0547
contig_30138	19755	21.0493	21.0493	26.3925
contig_17812	2554	10.3178	10.3182	2.13385
contig_21590	7006	2.93932	2.93932	2.14226
contig_18200	4487	1.63615	1.63615	0.237048
contig_16600	11425	4.12275	4.12275	4.04081
contig_10521	6440	4.23132	4.23132	1.37524
contig_24034	4161	2.34455	2.34455	1.27073
contig_6281	36714	16.9631	16.9631	28.3747
contig_29120	3566	3.11973	3.11973	4.20554
contig_13537	42885	4.96523	4.96523	7.04542
contig_29586	49329	66.2979	66.2979	688.359
contig_24741	5542	1.9299	1.9299	0.0666844
contig_22965	40734	23.1301	23.1301	74.244
contig_20200	16149	24.0451	24.0451	17.6456
contig_28933	1269	0.713137	0.713137	0.204755
contig_30131	396303	12.9436	12.9436	11.5457
contig_10564	1805	0.621148	0.621148	0.235462
contig_27821	11791	3.14552	3.14552	3.28571
contig_9672	33254	4.67022	4.67022	5.58915
contig_4191	4956	3.8221	3.8221	2.95753
contig_3732	14698	26.8618	26.8618	654.884
contig_9753	2205	0.525061	0.525061	0.249491
contig_12046	16009	3.34832	3.34832	2.46325
contig_18226	10602	6.65681	6.65681	1.16836
contig_20639	23529	10.658	10.658	53.182
contig_7369	14664	3.16632	3.16632	1.24255
contig_20304	4550	3.87045	3.87045	0.157801
contig_17145	14927	3.52825	3.52825	1.5224
contig_24811	2936	2.77925	2.77925	0.480149
contig_8517	6272	12.5172	12.5172	20.2672
contig_5151	34354	4.45398	4.45398	7.59097
contig_2046	14540	5.59117	5.59117	12.3863
contig_13433	63122	3.17808	3.17808	1.12314
contig_4464	33644	71.1416	71.1416	947.387
contig_8609	19625	5.08195	5.08195	3.50136
contig_6736	3481	1.74122	1.74122	0.680749
contig_17111	13484	8.70481	8.70481	23.6789
contig_10238	5416	3.39973	3.39973	2.07858
contig_3883	17529	11.5079	11.5079	33.9781
contig_8462	26341	4.56794	4.56794	2.84463
contig_12306	8578	3.24205	3.24205	0.958899
contig_29306	33261	3.97907	3.97907	3.79447
contig_17640	2865	1.06593	1.06593	0.0932946
contig_24228	5625	2.91434	2.91434	0.857284
contig_21872	5849	2.82558	2.82558	1.13069
contig_18729	10972	2.15321	2.15321	2.4797
contig_24863	6270	2.15	2.15	0.967792
contig_17011	94192	4.90208	4.90208	4.00066
contig_6893	3841	3.71986	3.71986	0.579495
contig_27856	16412	5.47743	5.47743	4.13956
contig_15545	236465	9.62244	9.62244	13.6499
contig_4412	16793	6.36959	6.36959	7.7932
contig_12498	28878	7.55925	7.55925	5.3577
contig_17142	24577	3.27768	3.27768	1.52612
contig_27284	19417	3.68713	3.68713	1.92404
contig_6950	8257	3.50574	3.50574	0.431845
contig_27496	20205	5.58145	5.58145	6.26826
contig_29335	41624	4.3731	4.3731	3.25453
contig_1166	15093	24.8586	24.8586	138.669
contig_11927	148665	212.077	212.077	4147.55
contig_10867	7583	7.37159	7.37159	48.6367
contig_1349	13464	8.59374	8.59374	16.3041
contig_8620	59632	19.7677	19.7677	46.6195
contig_21856	6308	6.59159	6.59159	6.27443
contig_11586	8817	18.0503	18.0503	8.80597
contig_30711	12377	6.20414	6.20414	9.28545
contig_4242	129944	70.2049	70.2049	604.574
contig_28817	4900	4.61137	4.61137	5.77392
contig_30987	8618	31.2924	31.2924	29.7311
contig_9626	30147	3.05857	3.05857	1.37291
contig_22441	24160	4.10587	4.10587	3.54892
contig_22799	7168	3.53391	3.53391	0.329278
contig_23157	13304	3.27566	3.27566	2.07237
contig_20741	37879	5.83824	5.83824	31.3653
contig_7830	19109	3.63368	3.63368	2.82967
contig_17909	38203	6.29025	6.29025	2.91022
contig_24997	4186	2.61397	2.61397	4.27191
contig_5153	25037	5.14176	5.14176	6.61552
contig_23746	13280	3.42407	3.42407	2.21352
contig_21931	7678	2.77497	2.77497	1.63314
contig_11377	21801	3.19325	3.19325	1.4341
contig_6160	18581	5.8458	5.8458	9.4571
contig_3492	1620	1.04286	1.04286	0.128182
contig_9207	40046	5.28121	5.28121	9.66308
contig_30463	17232	7.17744	7.17744	9.24892
contig_8311	13760	5.22535	5.22535	4.89035
contig_28270	11674	18.1427	18.1427	22.2393
contig_3279	2002	0.947624	0.947624	0.642852
contig_28530	56082	5.34175	5.34175	4.42987
contig_14683	22653	4.47523	4.47523	4.1208
contig_28633	13321	139.608	139.608	4012.08
contig_28088	48876	10.044	10.044	16.3689
contig_28030	55920	5.06371	5.06371	7.63599
contig_20338	26048	4.35435	4.35439	8.27765
contig_20644	4761	31.3062	31.3062	15.4928
contig_19197	87872	27.4396	27.4396	56.9327
contig_17713	13600	2.4513	2.4513	0.404864
contig_15291	258201	23.8847	23.8847	37.2761
contig_16100	6891	2.71503	2.71503	0.760165
contig_25925	15034	3.64553	3.64553	1.55382
contig_8910	13910	3.37965	3.37965	0.82893
contig_27995	11313	27.4515	27.4515	131.033
contig_17132	11574	2.90844	2.90844	0.452062
contig_29527	14339	4.08796	4.08796	4.14685
contig_17755	7032	2.64211	2.64211	0.496107
contig_27382	29601	3.93786	3.93786	1.1937
contig_23355	14123	3.79231	3.79231	5.25131
contig_25979	5653	3.38306	3.38306	0.614774
contig_16699	3859	16.9755	16.9755	17.284
contig_12780	4151	15.6316	15.6316	16.3935
contig_23562	6843	34.3286	34.3286	35.2401
contig_17408	3858	3.18069	3.18069	3.2676
contig_752	8806	2.89314	2.89314	0.740422
contig_5715	4712	3.11026	3.11026	1.22643
contig_6161	110512	7.10253	7.10253	8.09835
contig_22683	41656	4.3235	4.3235	3.67596
contig_21425	2594	13.5135	13.5135	7.31419
contig_22227	11922	0.383028	0.383028	1.68686
contig_17773	12974	4.48986	4.48986	3.77828
contig_28222	13282	2.85532	2.85532	1.70013
contig_18519	22706	3.39284	3.39284	1.42655
contig_27627	45280	3.56714	3.56714	1.79109
contig_23097	7362	2.56281	2.56281	0.466044
contig_19415	18808	12.3857	12.3857	4.06325
contig_24375	2437	2.64364	2.64364	0.470936
contig_24118	8498	3.22389	3.22389	1.379
contig_27372	13138	4.20326	4.20326	1.16468
contig_9537	997270	24.3045	24.3045	32.3417
contig_8998	7428	4.91797	4.91797	4.49984
contig_8399	2539	2.41147	2.41147	1.19869
contig_23678	5473	6.82773	6.82773	4.21959
contig_23033	5504	2.6511	2.6511	0.27504
contig_24524	21298	4.16621	4.16621	2.20259
contig_19739	5134	3.99438	3.99438	1.06598
contig_19813	12639	3.39098	3.39098	1.91193
contig_18208	12777	4.28803	4.28803	1.75328
contig_3996	7907	3.52701	3.52701	5.16642
contig_26778	3020	0.00836237	0.00836237	0.00829533
contig_8468	13280	7.71051	7.71051	4.76666
contig_1299	3323	4.68894	4.68894	1.82724
contig_20905	4317	2.7761	2.7761	1.54206
contig_10762	7120	3.82496	3.82496	3.74216
contig_15002	2872	2.76892	2.76892	0.346809
contig_1525	4123	11.1795	11.1795	22.4611
contig_17147	18214	3.89056	3.89056	0.553589
contig_7585	205984	13.6713	13.6713	20.361
contig_2207	9828	7.63019	7.63019	9.70184
contig_24100	8542	3.02157	3.02157	0.944476
contig_29380	48057	35.1492	35.1492	140.409
contig_28637	6756	2.61671	2.61671	3.89066
contig_6829	2501	5.75415	5.75415	5.38212
contig_27340	36994	3.35555	3.35555	1.38532
contig_14896	8531	13.2	13.2	28.4137
contig_21634	19569	4.08909	4.08909	1.55249
contig_17927	18503	4.78979	4.78979	1.74239
contig_20648	28480	3.14176	3.14176	1.23865
contig_13567	66006	5.34547	5.34547	5.75917
contig_7518	20807	10.2789	10.2789	13.0847
contig_19396	22302	4.34074	4.34074	4.71239
contig_18730	19728	3.16483	3.16488	2.95956
contig_9138	12961	4.04832	4.04832	6.08415
contig_575	12126	4.64137	4.64137	1.84401
contig_27735	96825	7.49455	7.49455	8.41942
contig_27690	9128	11.7144	11.7144	9.97448
contig_5293	10496	10.6069	10.607	38.2211
contig_6009	1598	6.90884	6.90884	5.98058
contig_20547	25966	7.31697	7.31697	7.67287
contig_25382	3072	5.5462	5.5462	0.76972
contig_19796	16396	9.94171	9.94171	2.60637
contig_22285	5569	2.77025	2.77044	1.07132
contig_27739	20437	4.20792	4.20792	6.99117
contig_17068	7959	3.40812	3.40812	0.746709
contig_17209	12014	2.9442	2.9442	1.53141
contig_3296	1704	1.41892	1.41892	0.575831
contig_24517	6869	3.13588	3.13588	0.232049
contig_21212	12788	3.3021	3.3021	1.16178
contig_9629	1142	1.19254	1.19254	0.264609
contig_8149	306065	8.622	8.622	10.9462
contig_12315	49633	5.13512	5.13512	9.76335
contig_10422	1502	51.7744	51.7744	151.097
contig_9613	16715	7.45065	7.45065	9.85563
contig_7520	4213	3.60079	3.60079	1.89133
contig_18033	15798	2.62033	2.62033	1.30544
contig_11284	10051	20.8646	20.8646	91.1478
contig_21001	169475	7.36602	7.36602	11.2714
contig_20860	24765	5.31355	5.31359	1.54262
contig_5392	13279	12.1664	12.1664	45.6316
contig_20542	6088	21.7199	21.7199	35.6156
contig_361	22998	33.9848	33.9848	271.184
contig_6550	15772	4.37767	4.37767	3.35344
contig_5572	611325	18.2845	18.2845	28.8798
contig_4766	1819	5.87837	5.87837	4.90549
contig_13735	10457	8.55031	8.55031	13.7645
contig_4587	8983	7.64746	7.64746	5.73988
contig_5117	21280	3.78599	3.78599	1.39765
contig_30326	30618	3.28939	3.28939	1.14691
contig_20413	36330	4.85956	4.85956	5.56443
contig_12862	9953	26.9263	26.9263	188.769
contig_21436	4234	3.33595	3.33595	0.962768
contig_9359	19499	3.31686	3.31686	1.47232
contig_28485	38440	3.50118	3.50118	2.16441
contig_3410	34810	104.94	104.94	2115.76
contig_10012	5238	8.39033	8.39033	2.5345
contig_15727	13077	4.40489	4.40489	1.74828
contig_29620	88555	42.7374	42.7374	268.008
contig_23423	12711	2.5564	2.5564	1.32745
contig_15001	3200	7.28459	7.28459	3.81015
contig_776	5923	3.87407	3.87407	2.11014
contig_27808	42480	9.99875	9.99875	43.1481
contig_12688	37581	4.5481	4.5481	2.59463
contig_29564	1573	3.09909	3.09909	0.270766
contig_4808	18250	14.6854	14.6854	14.6002
contig_29742	23611	4.51976	4.51976	4.79566
contig_21526	9734	2.84996	2.84996	2.75143
contig_26175	15382	3.82294	3.82294	5.15447
contig_8016	17878	4.50942	4.50942	1.10824
contig_19659	11831	3.48249	3.48249	1.68037
contig_6236	21149	6.20911	6.20911	3.26818
contig_20482	12382	4.07955	4.07955	1.55178
contig_11979	30305	16.8473	16.8473	52.5372
contig_23660	7129	2.31824	2.31824	1.10576
contig_25120	11831	2.76817	2.76817	1.41086
contig_10209	6932	11.4743	11.4743	107.877
contig_6358	18165	3.3743	3.3743	4.72244
contig_26887	21131	3.93699	3.93699	4.8935
contig_11531	12788	3.09376	3.09376	2.0269
contig_22339	19397	3.58622	3.58622	1.27853
contig_23093	24151	23.2931	23.2931	62.4637
contig_14203	102277	29.2127	29.2127	82.4017
contig_18311	18392	8.67246	8.67246	8.82127
contig_21670	11308	3.51918	3.51918	2.55291
contig_23926	14530	2.75994	2.75994	1.63004
contig_22250	1233	8.66113	8.66113	0.617959
contig_25153	10064	2.91154	2.91154	0.612691
contig_5080	206131	15.0824	15.0824	16.9829
contig_13332	4800	2.93505	2.93505	0.110639
contig_28869	7215	5.77226	5.77226	2.77605
contig_13643	53423	7.90151	7.90151	12.2855
contig_12897	31383	3.62354	3.62354	1.64736
contig_1784	1367	0.95152	0.95152	0.681039
contig_24427	14543	4.38588	4.38588	3.08897
contig_11917	19225	3.64661	3.64661	2.85132
contig_24551	9604	3.26042	3.26042	2.16367
contig_18948	8641	9.89189	9.89189	11.749
contig_30069	16661	5.4156	5.4156	14.5374
contig_10640	33763	5.41594	5.41594	4.20737
contig_21448	12249	3.50112	3.50112	1.89503
contig_18064	24715	4.50434	4.50438	2.37184
contig_4435	12566	8.84665	8.84665	3.06295
contig_21833	4223	4.36533	4.36533	1.22606
contig_27187	21385	3.71373	3.71373	2.28268
contig_13066	46779	4.81743	4.81745	4.47017
contig_8633	13268	4.27664	4.27664	3.0411
contig_27670	34959	5.51484	5.51484	5.78819
contig_4714	1605	4.34021	4.34021	3.3649
contig_9801	1918	0.330317	0.330317	0.221327
contig_18977	1859	1.3739	1.3739	0.289271
contig_18321	4495	5.39609	5.39609	0.684931
contig_20742	5180	3.77276	3.77276	3.47926
contig_26303	16780	2.59435	2.59435	0.551294
contig_23257	10426	3.82912	3.82912	2.5048
contig_5174	31974	5.93206	5.93206	4.72843
contig_24869	13405	4.27137	4.27137	1.45998
contig_21094	34447	3.42065	3.42065	1.58253
contig_28089	39067	4.68273	4.68273	2.7502
contig_28020	22350	3.68518	3.68518	5.76953
contig_17856	11395	16.2204	16.2204	49.967
contig_26692	10043	22.763	22.763	249.332
contig_15199	9690	4.78019	4.78019	1.23446
contig_26433	57957	6.0277	6.0277	3.91279
contig_12951	1843	6.77023	6.77023	6.97967
contig_2968	4380	2.05792	2.05792	0.87224
contig_8946	22528	5.05067	5.05067	3.32958
contig_18685	1483	0.72018	0.72018	0.201669
contig_15656	8740	9.4007	9.4007	20.5346
contig_4770	5443	26.1659	26.1659	61.5615
contig_22913	1457	12.9365	12.9365	13.3689
contig_21706	31312	3.37032	3.37032	3.64284
contig_16798	29834	32.6099	32.6099	170.183
contig_17069	26127	5.37703	5.37703	5.50644
contig_27276	17775	5.15705	5.15705	3.75167
contig_4883	9937	225.735	225.735	2109.21
contig_6492	7426	5.88977	5.88977	4.44385
contig_24752	11597	4.2308	4.2308	1.16651
contig_11555	28155	3.31452	3.31452	1.55108
contig_25898	35946	3.52235	3.52235	3.14936
contig_24587	8857	5.49443	5.49443	1.16085
contig_27472	16178	2.84677	2.84677	1.41418
contig_26640	6611	2.64495	2.64495	0.57765
contig_26915	80354	4.21004	4.21004	4.39207
contig_814	8695	6.38479	6.38479	4.5624
contig_17479	4377	23.4828	23.4828	41.0769
contig_3191	29831	42.407	42.407	232.675
contig_1780	33263	30.6598	30.6598	375.501
contig_26492	3343	1.98873	1.98873	0.329448
contig_17108	9683	6.4369	6.4369	35.1825
contig_28589	2037	3.21039	3.21039	0.737788
contig_4805	19539	5.58389	5.58389	3.9612
contig_6327	42865	6.14503	6.14503	8.49395
contig_29307	35538	7.51955	7.51955	90.0475
contig_6074	32727	3.20057	3.20057	1.98643
contig_20811	9719	4.36117	4.36117	3.37889
contig_570	36892	41.6931	41.6931	918.595
contig_30372	29642	4.31717	4.3172	1.83956
contig_11067	8469	263.06	263.06	106485
contig_30366	5968	23.9847	23.9847	29.0371
contig_9952	20220	2.98072	2.98072	2.16963
contig_2290	565496	12.6315	12.6315	24.7602
contig_19587	2750	1.12192	1.12192	0.196363
contig_680	33108	52.5291	52.5291	939.933
contig_921	3684	8.10413	8.10413	2.11763
contig_23841	28482	2.98705	2.98705	1.78398
contig_8308	116449	11.4063	11.4063	145.451
contig_15930	7061	3.70713	3.70713	0.510165
contig_27357	23576	3.26646	3.26646	2.44579
contig_7676	39494	13.275	13.275	25.2691
contig_13827	16980	2.76673	2.76673	2.59723
contig_16266	11180	5.22874	5.22874	3.5709
contig_6741	10335	2.98243	2.98252	0.553679
contig_30176	25221	6.61665	6.61665	7.28932
contig_10706	380907	120.019	120.019	818.721
contig_9831	3905	2.52197	2.52197	0.322577
contig_9651	39176	5.89533	5.89533	5.02499
contig_15155	4582	6.97496	6.97496	3.8267
contig_7025	3165	33.0534	33.0537	9.00103
contig_10092	4785	8.86904	8.86904	4.84748
contig_14152	3059	3.23169	3.23169	1.63065
contig_15145	2533	4.20646	4.20646	1.85076
contig_29402	39590	3.09655	3.09655	2.20687
contig_22219	4348	3.28871	3.28871	0.402227
contig_14215	19290	3.67173	3.67173	1.39896
contig_27291	12290	3.37529	3.37529	1.65141
contig_4774	10406	5.70866	5.70866	11.4874
contig_24890	6242	3.84718	3.84718	1.08899
contig_9072	72230	14.1484	14.1484	18.8224
contig_12880	13990	3.38461	3.38461	0.66448
contig_8201	6523	5.22313	5.22313	0.683733
contig_10553	206034	25.5284	25.5284	36.0927
contig_2229	3644	24.9983	24.9983	63.5628
contig_20612	1704	11.258	11.258	2.75179
