Name %GC 
contig_16261 62.32 
contig_20073 38.68 
contig_23466 32.38 
contig_13484 51.46 
contig_874 45.47 
contig_7893 48.47 
contig_2634 42.33 
contig_4453 36.49 
contig_5503 43.48 
contig_21821 70.37 
contig_3684 56.07 
contig_26453 52.22 
contig_10659 65.18 
contig_1902 41.08 
contig_24486 66.95 
contig_12770 47.70 
contig_23626 56.10 
contig_4411 48.40 
contig_25019 31.14 
contig_18906 53.82 
contig_2783 44.38 
contig_19617 44.16 
contig_23577 62.43 
contig_19974 28.97 
contig_9614 40.59 
contig_24861 58.60 
contig_25410 54.83 
contig_30239 38.12 
contig_25240 64.56 
contig_13622 35.08 
contig_10250 50.08 
contig_11071 50.01 
contig_7341 62.70 
contig_989 50.33 
contig_5540 39.96 
contig_11197 56.25 
contig_14484 34.67 
contig_28391 35.37 
contig_18017 58.26 
contig_3186 53.02 
contig_16458 32.96 
contig_16158 58.12 
contig_6874 40.11 
contig_6237 46.01 
contig_28966 52.83 
contig_23396 44.01 
contig_23517 46.22 
contig_13142 36.19 
contig_1058 31.74 
contig_21868 60.84 
contig_6518 34.08 
contig_3333 51.00 
contig_21700 48.68 
contig_3495 43.68 
contig_29939 45.38 
contig_735 52.49 
contig_5583 32.08 
contig_15776 32.93 
contig_16168 42.35 
contig_18480 33.49 
contig_5397 54.29 
contig_2238 59.69 
contig_11622 49.44 
contig_23513 49.19 
contig_4501 38.73 
contig_21562 38.70 
contig_13186 44.74 
contig_29030 45.46 
contig_20806 58.26 
contig_16839 46.92 
contig_16477 33.06 
contig_2280 62.66 
contig_12791 33.04 
contig_16211 26.82 
contig_28907 45.94 
contig_11654 40.65 
contig_11199 63.45 
contig_14093 60.21 
contig_10652 42.08 
contig_28679 52.49 
contig_22939 62.05 
contig_14218 51.16 
contig_9353 55.79 
contig_15061 47.61 
contig_24871 59.05 
contig_5518 56.23 
contig_14236 37.26 
contig_6396 49.45 
contig_30942 40.13 
contig_76 39.74 
contig_11279 57.83 
contig_20723 44.17 
contig_24046 48.99 
contig_22443 46.01 
contig_22325 43.31 
contig_18652 46.47 
contig_13637 32.29 
contig_9577 55.90 
contig_30651 68.27 
contig_17957 63.38 
contig_30078 36.12 
contig_31000 51.93 
contig_15668 44.97 
contig_18144 62.72 
contig_17692 36.14 
contig_18136 35.16 
contig_5802 32.59 
contig_30183 50.51 
contig_4644 36.26 
contig_5823 44.94 
contig_30373 64.26 
contig_24972 34.99 
contig_20403 38.22 
contig_12986 58.95 
contig_452 34.57 
contig_23091 35.05 
contig_14016 38.53 
contig_29302 28.88 
contig_15982 41.40 
contig_23705 58.40 
contig_11397 52.35 
contig_22114 42.89 
contig_20407 56.70 
contig_15756 56.69 
contig_14369 51.59 
contig_27035 48.10 
contig_23422 33.32 
contig_7113 31.10 
contig_7035 35.31 
contig_17429 48.65 
contig_7171 34.04 
contig_7753 37.70 
contig_16280 66.12 
contig_23153 55.34 
contig_13946 48.75 
contig_10525 48.53 
contig_22786 65.57 
contig_3400 40.69 
contig_10229 34.43 
contig_9014 57.67 
contig_29375 48.65 
contig_18670 57.01 
contig_6096 33.62 
contig_24018 46.77 
contig_3463 60.91 
contig_19164 67.14 
contig_15956 47.72 
contig_12895 67.31 
contig_10670 50.85 
contig_7950 57.87 
contig_535 53.90 
contig_23637 46.24 
contig_27064 66.53 
contig_23035 43.47 
contig_30466 45.75 
contig_30034 30.63 
contig_9137 46.00 
contig_20990 39.67 
contig_10539 55.53 
contig_960 54.36 
contig_7274 50.44 
contig_721 41.18 
contig_19852 37.12 
contig_2521 47.69 
contig_5651 37.06 
contig_25126 34.66 
contig_25594 37.90 
contig_9155 49.38 
contig_4853 55.13 
contig_28574 63.80 
contig_21528 49.97 
contig_4494 49.51 
contig_14409 48.09 
contig_22800 45.76 
contig_236 49.70 
contig_4799 52.64 
contig_25270 49.44 
contig_15471 49.81 
contig_2977 27.61 
contig_9342 46.71 
contig_21452 55.78 
contig_1774 40.03 
contig_22266 63.72 
contig_27602 38.81 
contig_11557 34.04 
contig_26730 35.92 
contig_17887 65.04 
contig_907 51.40 
contig_14362 50.45 
contig_1596 31.18 
contig_28049 35.55 
contig_19489 54.14 
contig_6941 38.83 
contig_17985 40.40 
contig_9622 49.41 
contig_26419 62.14 
contig_22448 63.10 
contig_12200 56.49 
contig_3153 36.26 
contig_10734 52.70 
contig_22205 31.38 
contig_8309 52.60 
contig_11358 41.79 
contig_7195 41.36 
contig_30070 35.69 
contig_20705 36.74 
contig_27057 55.87 
contig_23383 50.68 
contig_16240 54.00 
contig_2935 41.94 
contig_6602 33.46 
contig_27342 35.21 
contig_30570 64.90 
contig_24001 37.64 
contig_17153 38.10 
contig_18872 43.87 
contig_9044 45.21 
contig_5725 53.46 
contig_22869 33.61 
contig_28694 29.60 
contig_15086 64.10 
contig_7609 47.16 
contig_13949 50.18 
contig_10688 35.45 
contig_24346 61.55 
contig_25216 51.54 
contig_4128 39.18 
contig_19263 65.17 
contig_15496 49.80 
contig_14511 50.52 
contig_13560 51.13 
contig_17453 32.36 
contig_30510 33.78 
contig_18496 40.20 
contig_14676 37.48 
contig_29906 62.83 
contig_21607 49.72 
contig_15346 65.03 
contig_13223 42.53 
contig_29031 36.71 
contig_25093 43.43 
contig_30387 47.27 
contig_30730 50.67 
contig_9363 54.48 
contig_3928 46.34 
contig_18021 50.12 
contig_2065 44.66 
contig_8021 33.72 
contig_18798 39.68 
contig_30821 62.81 
contig_30286 49.53 
contig_16259 39.19 
contig_24906 37.16 
contig_21321 68.60 
contig_10777 47.71 
contig_17872 59.68 
contig_16599 43.09 
contig_21660 48.52 
contig_18821 37.61 
contig_10741 33.94 
contig_22637 50.58 
contig_3404 57.58 
contig_28831 58.09 
contig_17633 34.13 
contig_29872 63.03 
contig_17968 40.43 
contig_22470 43.78 
contig_27813 38.46 
contig_27090 50.82 
contig_23864 56.12 
contig_15407 49.58 
contig_7650 35.29 
contig_13535 39.60 
contig_20085 44.20 
contig_24683 50.06 
contig_29677 43.27 
contig_21871 57.66 
contig_11926 40.42 
contig_580 40.64 
contig_23580 55.74 
contig_27769 36.87 
contig_409 34.24 
contig_23426 48.53 
contig_22633 47.34 
contig_30571 47.33 
contig_12558 41.27 
contig_20793 60.33 
contig_6115 44.47 
contig_29435 43.28 
contig_24366 51.17 
contig_30215 57.23 
contig_20376 52.85 
contig_26124 27.88 
contig_18530 61.28 
contig_13331 51.03 
contig_7501 30.16 
contig_28026 36.96 
contig_19320 52.24 
contig_28490 44.02 
contig_14749 41.90 
contig_8779 31.43 
contig_17538 59.06 
contig_30314 40.34 
contig_15459 31.74 
contig_6111 48.58 
contig_8578 46.09 
contig_3962 39.69 
contig_21240 37.28 
contig_16161 57.67 
contig_3494 48.94 
contig_10963 49.20 
contig_20334 38.37 
contig_2999 44.62 
contig_24448 46.66 
contig_1060 44.43 
contig_10614 45.45 
contig_24743 31.23 
contig_13572 36.53 
contig_22204 41.30 
contig_8329 55.98 
contig_28330 53.19 
contig_26038 51.59 
contig_3081 55.38 
contig_21263 51.28 
contig_24358 53.26 
contig_29331 29.73 
contig_3149 36.12 
contig_23707 35.76 
contig_25378 49.14 
contig_9244 47.31 
contig_17568 47.75 
contig_22994 51.92 
contig_14821 35.66 
contig_24804 48.79 
contig_359 41.13 
contig_25336 45.87 
contig_18052 34.85 
contig_463 54.21 
contig_27014 42.84 
contig_29253 42.81 
contig_22961 36.20 
contig_8000 63.84 
contig_13757 50.84 
contig_17398 52.11 
contig_7307 64.18 
contig_8949 57.67 
contig_28890 52.20 
contig_15252 51.06 
contig_10389 40.25 
contig_5807 50.57 
contig_19733 45.20 
contig_8293 47.37 
contig_20552 43.47 
contig_30008 50.37 
contig_21118 66.63 
contig_13271 47.51 
contig_6787 29.31 
contig_13973 43.78 
contig_17833 62.68 
contig_20449 48.58 
contig_6177 27.68 
contig_15321 36.89 
contig_25192 55.42 
contig_27345 36.12 
contig_17254 52.47 
contig_16965 64.36 
contig_29465 52.81 
contig_25726 60.01 
contig_17696 46.76 
contig_7052 37.12 
contig_12739 33.25 
contig_11308 35.75 
contig_20701 50.91 
contig_24262 56.11 
contig_24028 45.62 
contig_4757 51.60 
contig_16558 42.41 
contig_23862 61.35 
contig_22716 30.60 
contig_15214 50.29 
contig_26870 59.35 
contig_1155 33.48 
contig_19045 54.71 
contig_18862 44.41 
contig_21537 57.76 
contig_21652 55.73 
contig_4093 40.84 
contig_22735 36.93 
contig_5246 38.95 
contig_518 51.54 
contig_28151 56.06 
contig_24243 43.07 
contig_24618 55.49 
contig_26065 65.31 
contig_27668 60.07 
contig_15389 34.78 
contig_2611 37.87 
contig_17952 51.58 
contig_9859 48.46 
contig_30011 38.35 
contig_15257 35.75 
contig_26597 39.10 
contig_15959 63.22 
contig_28262 52.71 
contig_3076 59.25 
contig_25667 53.99 
contig_5882 45.33 
contig_26229 49.55 
contig_2625 45.31 
contig_22535 47.80 
contig_30475 47.98 
contig_24359 41.23 
contig_25377 37.12 
contig_28198 57.01 
contig_4328 58.70 
contig_27036 33.65 
contig_27649 37.79 
contig_14292 40.92 
contig_6991 65.36 
contig_16303 65.52 
contig_14284 49.83 
contig_29233 62.29 
contig_21883 49.20 
contig_30220 41.16 
contig_9020 43.19 
contig_21605 49.57 
contig_170 33.65 
contig_19113 50.47 
contig_22969 58.23 
contig_7366 40.10 
contig_7800 46.86 
contig_8678 47.67 
contig_14873 67.10 
contig_9260 39.92 
contig_23798 50.96 
contig_15685 36.14 
contig_6891 43.70 
contig_13110 42.60 
contig_16953 43.80 
contig_9555 58.47 
contig_13972 45.27 
contig_3123 57.18 
contig_6740 56.83 
contig_24137 38.18 
contig_15101 35.24 
contig_19321 56.63 
contig_7667 41.89 
contig_22042 30.63 
contig_26092 50.57 
contig_6366 40.64 
contig_16646 37.32 
contig_1711 42.70 
contig_17809 59.53 
contig_12995 43.52 
contig_25416 65.25 
contig_23088 63.12 
contig_8107 57.38 
contig_21500 35.77 
contig_7494 28.24 
contig_5027 35.74 
contig_13789 32.07 
contig_9533 41.16 
contig_9507 37.15 
contig_15488 43.17 
contig_29758 54.08 
contig_16305 44.29 
contig_26995 50.05 
contig_29337 47.47 
contig_24158 56.98 
contig_15202 33.35 
contig_19386 69.29 
contig_12319 38.91 
contig_26268 56.67 
contig_1283 38.52 
contig_17960 63.20 
contig_16705 38.53 
contig_729 43.61 
contig_23648 57.09 
contig_16890 40.06 
contig_2416 34.30 
contig_16323 57.17 
contig_23635 40.24 
contig_28293 45.28 
contig_12808 45.22 
contig_16196 61.41 
contig_1579 34.78 
contig_18130 46.60 
contig_15017 55.51 
contig_5004 47.81 
contig_26669 39.74 
contig_13705 47.22 
contig_26321 66.77 
contig_6352 39.58 
contig_24876 33.93 
contig_20590 65.94 
contig_21275 36.83 
contig_27127 64.44 
contig_19354 39.42 
contig_24458 32.28 
contig_742 46.22 
contig_29750 46.83 
contig_18422 39.85 
contig_23764 52.26 
contig_394 45.89 
contig_24392 70.69 
contig_20245 35.44 
contig_28453 47.20 
contig_987 44.38 
contig_12202 37.12 
contig_22144 62.67 
contig_8904 45.20 
contig_10377 37.87 
contig_12958 37.16 
contig_22950 44.07 
contig_21163 63.06 
contig_17838 52.30 
contig_18666 46.98 
contig_17765 51.55 
contig_21499 39.19 
contig_12744 42.82 
contig_25465 32.71 
contig_984 55.55 
contig_6805 29.20 
contig_628 51.96 
contig_20702 54.60 
contig_11699 37.09 
contig_22700 36.95 
contig_17763 40.12 
contig_6788 26.95 
contig_24603 30.78 
contig_6997 42.22 
contig_17221 44.04 
contig_11747 56.89 
contig_29431 60.27 
contig_17319 44.64 
contig_28121 42.95 
contig_2437 47.24 
contig_16094 38.90 
contig_20738 56.57 
contig_12433 58.62 
contig_17527 48.66 
contig_18838 51.59 
contig_25666 64.23 
contig_20655 61.57 
contig_25384 33.59 
contig_2487 33.67 
contig_7964 41.75 
contig_8825 47.27 
contig_4530 47.37 
contig_5852 44.19 
contig_13452 50.29 
contig_17550 39.88 
contig_17143 53.46 
contig_3396 33.54 
contig_13444 61.85 
contig_15976 52.09 
contig_25701 61.50 
contig_14491 35.13 
contig_15370 40.01 
contig_18008 50.55 
contig_24433 63.32 
contig_6797 28.74 
contig_23599 61.56 
contig_15110 36.51 
contig_27963 52.15 
contig_4034 47.39 
contig_4599 41.94 
contig_22020 58.47 
contig_3176 48.77 
contig_13729 54.18 
contig_18686 55.57 
contig_27430 52.24 
contig_21654 54.96 
contig_23893 45.05 
contig_27623 58.35 
contig_9417 50.32 
contig_460 40.75 
contig_20053 34.56 
contig_24077 46.95 
contig_17852 45.55 
contig_18140 30.78 
contig_9638 66.26 
contig_18343 34.39 
contig_30861 48.62 
contig_19291 43.88 
contig_2372 45.00 
contig_7179 33.52 
contig_16528 24.50 
contig_24795 38.15 
contig_14270 54.69 
contig_19676 35.71 
contig_7220 59.82 
contig_17461 65.71 
contig_12056 41.98 
contig_27742 50.49 
contig_24818 64.25 
contig_15680 37.98 
contig_17775 54.94 
contig_10602 41.68 
contig_12054 53.55 
contig_24968 31.48 
contig_1326 50.46 
contig_586 38.17 
contig_21690 44.23 
contig_19254 44.08 
contig_30392 28.68 
contig_11513 57.60 
contig_2569 25.53 
contig_15241 33.78 
contig_22415 40.87 
contig_17571 47.41 
contig_28690 31.23 
contig_24104 56.22 
contig_20131 62.54 
contig_23762 31.83 
contig_20319 35.55 
contig_16855 66.73 
contig_2825 58.17 
contig_10247 47.40 
contig_21216 67.18 
contig_27306 46.15 
contig_23640 36.42 
contig_4431 54.55 
contig_18572 51.84 
contig_21682 39.18 
contig_12286 64.51 
contig_771 47.48 
contig_16540 43.55 
contig_2660 55.83 
contig_24467 37.49 
contig_24387 60.51 
contig_2175 46.03 
contig_3955 39.66 
contig_14790 41.65 
contig_3338 55.66 
contig_27999 55.89 
contig_20199 27.85 
contig_23642 43.89 
contig_7891 48.75 
contig_27767 33.15 
contig_28412 41.27 
contig_1269 54.28 
contig_26417 35.92 
contig_29529 39.71 
contig_10204 32.03 
contig_29190 40.20 
contig_25888 43.95 
contig_16873 35.92 
contig_7447 55.30 
contig_1052 41.31 
contig_27453 58.40 
contig_30919 34.94 
contig_7252 53.61 
contig_9841 64.95 
contig_19217 65.43 
contig_29249 47.66 
contig_23151 32.95 
contig_3182 29.03 
contig_20854 64.24 
contig_27932 33.30 
contig_23317 43.55 
contig_28377 52.88 
contig_30638 41.43 
contig_9048 35.88 
contig_10248 44.64 
contig_16620 51.85 
contig_21510 46.59 
contig_26424 57.26 
contig_13344 53.41 
contig_30569 39.88 
contig_10958 47.27 
contig_27280 44.49 
contig_29327 45.44 
contig_17275 34.53 
contig_14006 49.44 
contig_12843 64.81 
contig_1462 33.96 
contig_7941 23.35 
contig_21672 63.17 
contig_1000 55.66 
contig_17577 55.53 
contig_2515 62.22 
contig_11487 38.12 
contig_25012 34.20 
contig_14893 43.37 
contig_27544 65.21 
contig_17115 45.29 
contig_26874 59.64 
contig_5331 35.55 
contig_2828 43.26 
contig_5554 32.27 
contig_27642 32.35 
contig_9235 48.61 
contig_21286 63.31 
contig_14527 31.59 
contig_5685 60.84 
contig_18559 45.27 
contig_28230 47.37 
contig_9602 48.50 
contig_19051 66.13 
contig_9803 38.00 
contig_22585 50.32 
contig_30143 49.13 
contig_27655 37.15 
contig_6099 36.41 
contig_21986 46.97 
contig_5161 54.42 
contig_29100 59.19 
contig_3408 47.74 
contig_3456 39.99 
contig_11463 36.99 
contig_12225 50.81 
contig_1421 61.44 
contig_15324 58.99 
contig_7085 53.62 
contig_27098 63.29 
contig_11471 47.71 
contig_7253 56.10 
contig_4987 49.90 
contig_7466 63.19 
contig_16013 51.30 
contig_17711 48.97 
contig_24700 46.49 
contig_1459 42.78 
contig_13488 47.54 
contig_23250 54.61 
contig_29248 32.30 
contig_11442 64.15 
contig_22918 40.03 
contig_22830 62.74 
contig_7228 49.20 
contig_6715 51.30 
contig_23124 61.64 
contig_27590 65.86 
contig_30231 60.70 
contig_14219 36.42 
contig_16647 40.66 
contig_17693 63.67 
contig_27659 26.88 
contig_13396 58.36 
contig_12267 37.14 
contig_10739 49.48 
contig_6451 37.80 
contig_29089 46.14 
contig_26742 55.89 
contig_5133 53.05 
contig_2253 56.68 
contig_25300 36.70 
contig_15436 47.90 
contig_25427 64.90 
contig_7987 42.10 
contig_16533 30.80 
contig_8384 45.62 
contig_24135 39.15 
contig_25708 58.46 
contig_16799 50.57 
contig_20679 29.43 
contig_6428 39.51 
contig_20899 54.59 
contig_30578 53.39 
contig_2196 44.39 
contig_2219 58.42 
contig_990 41.23 
contig_3603 42.02 
contig_13918 29.65 
contig_14832 37.46 
contig_6661 64.79 
contig_29051 58.14 
contig_5582 45.88 
contig_26244 57.27 
contig_7153 56.37 
contig_17264 51.81 
contig_25249 56.77 
contig_20634 51.10 
contig_26312 43.57 
contig_14061 48.38 
contig_25658 67.52 
contig_26996 50.76 
contig_1544 39.42 
contig_26517 36.74 
contig_15749 42.06 
contig_19928 55.86 
contig_13074 48.89 
contig_17057 46.25 
contig_8538 38.43 
contig_5719 44.94 
contig_27857 59.87 
contig_21305 51.10 
contig_24819 47.54 
contig_28897 32.84 
contig_1682 56.42 
contig_27497 36.99 
contig_18459 39.09 
contig_13446 60.39 
contig_18159 62.43 
contig_22412 45.31 
contig_10759 55.28 
contig_30306 42.39 
contig_13412 39.81 
contig_5330 38.34 
contig_18257 50.75 
contig_17954 35.88 
contig_15193 40.55 
contig_12797 43.47 
contig_26288 43.83 
contig_27667 39.70 
contig_25466 33.51 
contig_6798 28.54 
contig_22000 40.08 
contig_28443 63.85 
contig_10644 51.47 
contig_951 45.20 
contig_5116 60.61 
contig_6273 48.95 
contig_25421 40.92 
contig_20839 31.77 
contig_12751 31.71 
contig_25073 49.87 
contig_29556 55.69 
contig_7764 35.89 
contig_14391 48.47 
contig_14159 43.27 
contig_2936 43.82 
contig_12204 60.02 
contig_12847 42.03 
contig_23346 37.73 
contig_24057 61.17 
contig_15655 42.10 
contig_30977 42.10 
contig_20840 35.28 
contig_17523 63.05 
contig_5176 50.04 
contig_24089 60.31 
contig_27297 64.00 
contig_26151 37.22 
contig_17028 50.81 
contig_25573 64.86 
contig_4293 47.21 
contig_28604 36.01 
contig_19124 68.59 
contig_6244 60.69 
contig_18250 47.93 
contig_6465 52.69 
contig_25346 33.62 
contig_23748 50.66 
contig_29135 49.50 
contig_2675 43.97 
contig_26306 60.15 
contig_26748 49.21 
contig_27045 49.92 
contig_23484 67.89 
contig_5036 34.16 
contig_24463 64.05 
contig_17440 48.89 
contig_1921 50.97 
contig_4445 40.36 
contig_5106 44.18 
contig_5240 32.04 
contig_9825 54.69 
contig_30298 48.56 
contig_18543 42.32 
contig_16532 27.02 
contig_26028 41.21 
contig_26012 41.44 
contig_30276 32.60 
contig_21029 65.91 
contig_28087 29.22 
contig_21080 62.73 
contig_25086 30.54 
contig_11953 47.97 
contig_23106 38.87 
contig_12249 40.14 
contig_4157 59.69 
contig_27560 52.43 
contig_8481 35.43 
contig_17419 50.83 
contig_9418 52.64 
contig_28726 30.10 
contig_24865 51.17 
contig_17269 44.15 
contig_1165 44.16 
contig_21217 36.64 
contig_23227 54.85 
contig_29719 38.14 
contig_22268 59.00 
contig_26850 64.60 
contig_9186 31.08 
contig_27643 28.90 
contig_29764 38.91 
contig_87 39.71 
contig_24332 48.92 
contig_30199 52.57 
contig_23056 62.43 
contig_19230 60.04 
contig_22811 45.13 
contig_24639 57.12 
contig_7621 47.68 
contig_15040 40.25 
contig_6484 64.91 
contig_28743 61.64 
contig_5602 34.66 
contig_21430 37.80 
contig_2670 46.15 
contig_5710 57.13 
contig_15568 33.94 
contig_12863 61.57 
contig_9774 41.40 
contig_18514 63.63 
contig_29413 48.53 
contig_6272 47.08 
contig_6474 42.51 
contig_6803 26.63 
contig_9696 50.23 
contig_1045 39.42 
contig_25909 49.86 
contig_5121 35.04 
contig_4622 40.03 
contig_9868 50.81 
contig_12932 31.27 
contig_7152 51.43 
contig_10906 53.59 
contig_15902 50.88 
contig_22831 59.63 
contig_27072 35.83 
contig_30589 50.34 
contig_4101 56.98 
contig_27576 44.96 
contig_15279 65.56 
contig_15909 49.43 
contig_10630 30.33 
contig_20029 45.49 
contig_22370 53.42 
contig_16241 53.02 
contig_27532 43.56 
contig_25277 57.22 
contig_17528 48.77 
contig_5989 41.95 
contig_16277 64.83 
contig_30338 56.44 
contig_23234 56.09 
contig_6180 32.64 
contig_22424 42.90 
contig_23386 34.68 
contig_28333 40.45 
contig_24295 38.96 
contig_23204 40.09 
contig_253 50.78 
contig_15253 38.59 
contig_21369 37.23 
contig_6814 47.10 
contig_7279 50.85 
contig_9963 57.14 
contig_29943 49.56 
contig_16566 54.67 
contig_9319 60.81 
contig_14333 50.26 
contig_21361 59.11 
contig_29661 39.34 
contig_7932 27.85 
contig_20744 63.02 
contig_16583 33.58 
contig_22780 64.56 
contig_24886 62.99 
contig_5855 48.17 
contig_5721 45.07 
contig_4077 51.65 
contig_29460 35.21 
contig_6286 35.80 
contig_3640 45.04 
contig_1762 49.48 
contig_10231 42.01 
contig_11026 35.46 
contig_21857 49.85 
contig_8662 39.42 
contig_7344 60.44 
contig_30122 42.95 
contig_23682 64.42 
contig_26763 32.77 
contig_1506 42.32 
contig_29405 27.34 
contig_19027 33.93 
contig_12925 36.91 
contig_21134 51.19 
contig_25829 60.22 
contig_11564 31.85 
contig_26280 29.77 
contig_30585 52.38 
contig_30016 34.65 
contig_454 36.48 
contig_7522 40.60 
contig_5690 29.63 
contig_29741 54.96 
contig_21965 49.81 
contig_1027 32.18 
contig_10385 60.43 
contig_18189 41.15 
contig_21390 42.14 
contig_15838 51.67 
contig_19807 64.50 
contig_24905 45.86 
contig_14528 43.72 
contig_18154 59.32 
contig_17743 37.10 
contig_1002 56.89 
contig_26152 53.72 
contig_8587 48.14 
contig_9053 46.66 
contig_16144 57.03 
contig_1304 28.88 
contig_15075 40.60 
contig_21422 63.64 
